practice_code_standardised,ocs_months_observed,gpad_months_observed,months_with_denominator,annual_patient_month_exposure,mean_monthly_list_size,maximum_percentage_monthly_change,ocs_annual_total_submissions,ocs_annual_clinical_submissions,ocs_annual_administrative_submissions,ocs_annual_other_unknown_submissions,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,ocs_other_unknown_share,ocs_component_reconciliation_difference,ocs_mean_absolute_monthly_rate_change,gpad_annual_total_appointments,gpad_annual_attended,gpad_annual_dna,gpad_annual_status_unknown,gpad_annual_face_to_face,gpad_annual_telephone,gpad_annual_video_online,gpad_annual_home_visit,gpad_annual_mode_unknown,gpad_annual_mode_other,gpad_annual_same_day,gpad_annual_1_day,gpad_annual_2_to_7_days,gpad_annual_8_to_14_days,gpad_annual_15_to_21_days,gpad_annual_22_to_28_days,gpad_annual_over_28_days,gpad_annual_over_14_days,gpad_annual_booking_unknown,gpad_annual_booking_other,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_day_share,gpad_2_to_7_days_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_within_7_days_share,gpad_over_14_days_share,gpad_mean_absolute_monthly_rate_change,gpad_status_reconciliation_difference,gpad_mode_reconciliation_difference,gpad_booking_reconciliation_difference
K81047,12,12,12,369675.0,30806.25,0.2533783783783784,53695.0,37694.0,5497.0,10504.0,145.24920538310678,0.7020020486078778,0.102374522767483,0.19562342862463916,0.0,24.481620974797863,165793,151229,6143,8421,100665,34281,27042,2851,954,0,43133,14606,31616,26631,18788,15351,15634,49773,34,0,448.48312707107596,0.03705222777801234,0.6071727998166389,0.20676988775159386,0.260161767987792,0.088097808713275,0.1906956264739766,0.2787934351872516,0.160628012039109,0.5389552031750435,0.3002117097826808,56.46310220665601,0,0,0
K81048,12,12,12,110352.0,9196.0,0.7457775828032464,20242.0,10525.0,9717.0,0.0,183.43120197187181,0.5199585021242961,0.480041497875704,0.0,0.0,36.59272876085222,53102,48905,3140,1057,37501,15067,308,226,0,0,26848,5850,9690,5812,2443,1170,1289,4902,0,0,481.2055966362187,0.05913148280667395,0.7062069225264586,0.2837369590599224,0.5055930096794847,0.11016534217166962,0.18247900267409892,0.2926443448457685,0.10944973823961433,0.7982373545252532,0.09231290723513239,42.69313137218339,0,0,0
K81050,12,12,12,133113.0,11092.75,0.2887304881349815,3948.0,0.0,0.0,3948.0,29.659011516531066,0.0,0.0,1.0,0.0,5.086080298235447,64616,59621,2079,2916,49963,9750,4512,375,16,0,26069,4071,9270,7171,6571,6010,5172,17753,282,0,485.42216011959766,0.03217469357434691,0.7732295406710412,0.1508914200817135,0.40344496719078865,0.06300297140027238,0.1434629194007676,0.20646589080104,0.11097870496471463,0.6099108579918286,0.274746192893401,83.77039057624364,0,0,0
K81051,12,12,12,165679.0,13806.583333333334,0.41397341854891423,30026.0,22995.0,7031.0,0.0,181.22996879507963,0.7658362752281356,0.2341637247718644,0.0,0.0,37.1187361651024,67696,61837,3218,2641,39059,26870,583,606,578,0,16626,5094,17141,14791,10777,2972,288,14037,7,0,408.597347883558,0.04753604348853699,0.5769764831009218,0.3969215315528244,0.24559796738359727,0.07524816828173009,0.25320550697234695,0.32845367525407704,0.21849149137319782,0.5740516426376743,0.207353462538407,38.20315804528563,0,0,0
K81052,12,12,12,74514.0,6209.5,0.3065505001613424,4744.0,4312.0,432.0,0.0,63.665888289448965,0.9089376053962901,0.09106239460370995,0.0,0.0,7.781806207618212,43130,39693,1293,2144,27013,6591,4394,99,5033,0,11701,2796,8383,6294,5272,4331,4351,13954,2,0,578.8174034409641,0.029979132854161837,0.6263157894736842,0.1528170646881521,0.2712960816137259,0.0648272664038952,0.1943658706236958,0.259193137027591,0.14593090656155808,0.5304892186413169,0.32353350336192904,75.36323857242833,0,0,0
K81055,12,12,12,92212.0,7684.333333333333,0.4155844155844156,5172.0,1488.0,998.0,2686.0,56.08814471001605,0.2877030162412993,0.19296210363495747,0.5193348801237432,0.0,10.014128807751666,54323,50308,1073,2942,24031,24420,5275,369,228,0,24625,5641,12471,5629,3244,1541,733,5518,439,0,589.1098772394048,0.019752222815382067,0.4423724757469212,0.44953334683283325,0.453307070669882,0.10384183495020526,0.22957126815529333,0.3334131031054986,0.1036209340426707,0.7867201737753806,0.101577600647976,67.85275521715221,0,0,0
K81057,12,12,12,86670.0,7222.5,0.4144218814753419,7598.0,391.0,1655.0,5552.0,87.66585900542287,0.05146091076599105,0.21782047907344038,0.7307186101605686,0.0,12.217113747300031,39406,35384,1579,2443,34636,2765,580,572,853,0,10416,2619,6209,4791,4174,5354,5732,15260,111,0,454.6671281873774,0.04007004009541694,0.8789524437902857,0.07016697964776937,0.2643252296604578,0.06646196010759783,0.157564837841953,0.22402679794955083,0.12158046997919099,0.4883520276100086,0.38725067248642336,81.952191736138,0,0,0
K81060,12,12,12,152194.0,12682.833333333334,0.48688550337678654,14633.0,10027.0,4606.0,0.0,96.1470228786943,0.6852320098407708,0.3147679901592291,0.0,0.0,26.833462831932458,55521,51245,1416,2860,21772,22821,10892,4,32,0,35244,2250,5884,4934,2217,1921,3033,7171,38,0,364.8041315689186,0.02550386340303669,0.39213991102465734,0.41103366293834764,0.6347868374128708,0.04052520667855406,0.10597791826516093,0.14650312494371498,0.088867275445327,0.7812899623565858,0.12915833648529385,39.465486791600554,0,0,0
K81062,12,12,12,329844.0,27487.0,0.5679944299901059,33383.0,25717.0,7666.0,0.0,101.2084500551776,0.7703621603810322,0.22963783961896775,0.0,0.0,22.72863327857392,136400,121267,10895,4238,76875,49356,8985,1177,7,0,54507,10506,27168,21262,11971,6914,4042,22927,30,0,413.5288196844569,0.07987536656891496,0.563599706744868,0.3618475073313783,0.3996114369501466,0.07702346041055719,0.19917888563049854,0.27620234604105576,0.15587976539589443,0.6758137829912023,0.16808651026392962,37.34211747684374,0,0,0
K81063,12,12,12,269588.0,22465.666666666668,0.3201849957753368,12415.0,2791.0,9624.0,0.0,46.05175304538778,0.2248086991542489,0.775191300845751,0.0,0.0,12.531430102044167,114535,104512,4912,5111,58767,13261,37399,4469,639,0,46984,11969,24038,14278,6881,4332,5955,17168,98,0,424.8519963796608,0.04288645392238181,0.5130920679268346,0.11578120225258655,0.41021521805561617,0.10450080761339328,0.20987471078709566,0.31437551840048894,0.12466058410092985,0.7245907364561052,0.14989304579386215,57.591443678188966,0,0,0
K81068,12,12,12,109286.0,9107.166666666666,0.9706596073240679,6487.0,4978.0,1509.0,0.0,59.358014750288234,0.7673809156775089,0.23261908432249115,0.0,0.0,7.6871653868957,45949,40594,2084,3271,26824,12702,4481,113,1829,0,18560,3157,7621,6966,4110,1984,3509,9603,42,0,420.44726680453124,0.04535463230973471,0.5837776665433415,0.2764369191930183,0.4039260919715337,0.06870660950183899,0.16585779886395788,0.23456440836579687,0.15160286404491938,0.6384905003373306,0.2089925787285904,49.78506396982181,0,0,0
K81069,12,12,12,175401.0,14616.75,0.15027322404371585,4592.0,1153.0,1554.0,1885.0,26.180010376223624,0.251088850174216,0.3384146341463415,0.4104965156794425,0.0,6.672423629650563,78121,74488,2817,816,46464,25467,5240,949,1,0,34255,4746,13443,10930,4827,3823,6078,14728,19,0,445.3851460367957,0.03605944624364767,0.5947696522061929,0.3259942909076945,0.43848645050626595,0.06075191049781749,0.17207921045557534,0.2328311209533928,0.13991116345156873,0.6713175714596588,0.188528052636295,75.05755939629066,0,0,0
K81070,12,12,12,146352.0,12196.0,0.58876441246218,35547.0,28693.0,6854.0,0.0,242.88701213512627,0.807184853855459,0.19281514614454104,0.0,0.0,47.717117055712855,91038,86383,2592,2063,32396,45936,11356,1318,32,0,60213,4097,10976,6981,3763,2505,2496,8764,7,0,622.048212528698,0.028471627232584194,0.3558514027109559,0.504580504844131,0.6614051275291637,0.045003185482985125,0.12056503877501702,0.16556822425800216,0.0766822645488697,0.8269733517871658,0.09626749269535798,63.59001854856671,0,0,0
K81073,12,12,12,219234.0,18269.5,0.568492401880398,34901.0,28581.0,6320.0,0.0,159.19519782515485,0.818916363427982,0.18108363657201798,0.0,0.0,29.845554696612318,114230,100818,3403,10009,59093,46126,6734,1502,775,0,46011,5272,19688,17540,9906,9401,6407,25714,5,0,521.0414443015226,0.029790773001838397,0.5173159415214917,0.4037993521841898,0.40279261139805655,0.04615249934342992,0.17235402258601068,0.2185065219294406,0.15354985555458286,0.6212991333274972,0.22510723977939245,66.14181797743606,0,0,0
K81074,12,12,12,184663.0,15388.583333333334,1.562600064040986,16915.0,14003.0,2912.0,0.0,91.59929168268684,0.8278451078924032,0.1721548921075968,0.0,0.0,17.48891536194947,39357,35865,2181,1311,29042,7034,2721,3,557,0,7674,3749,11132,9540,4148,2113,994,7255,7,0,213.1287805353536,0.05541580913179358,0.7379119343445892,0.1787229717712224,0.19498437380897934,0.09525624412429809,0.28284676169423484,0.37810300581853296,0.24239652412531443,0.5730873796275122,0.18433823716238534,27.062419421295534,0,0,0
K81075,12,12,12,460628.0,38385.666666666664,0.3887903141634485,72114.0,56558.0,15556.0,0.0,156.55583247219013,0.7842859916243725,0.2157140083756275,0.0,0.0,26.26864964997129,231113,205466,12840,12807,94643,134232,1262,966,10,0,118328,17411,50182,30130,9816,3542,1667,15025,37,0,501.7345884314458,0.05555723823411059,0.4095096338154929,0.5808067914829542,0.5119919692964048,0.07533544196994543,0.21713187921060262,0.2924673211805481,0.13036912679079066,0.8044592904769529,0.06501148788687784,55.978989727747624,0,0,0
K81076,12,12,12,110591.0,9215.916666666666,0.3692842402519822,23437.0,20296.0,3141.0,0.0,211.92502102341058,0.8659811409310065,0.13401885906899347,0.0,0.0,31.622162564343842,70840,66759,1378,2703,30362,14634,25275,527,42,0,51008,3353,5849,3429,2553,2039,2516,7108,93,0,640.5584541237533,0.019452286843591193,0.42859966120835685,0.20657820440429137,0.7200451722190853,0.04733201581027668,0.08256634669678148,0.12989836250705816,0.04840485601355166,0.8499435347261434,0.10033879164313947,61.622771395970354,0,0,0
K81077,12,12,12,130647.0,10887.25,0.4485947084134395,25962.0,849.0,218.0,24895.0,198.7186846999931,0.03270164085971805,0.008396887759032433,0.9589014713812495,0.0,42.22371025563876,92242,73236,1886,17120,37995,20982,20740,0,12525,0,50710,4407,10587,6963,5318,5050,9205,19573,2,0,706.0399396847995,0.020446217558162224,0.4119056395134537,0.22746688059669132,0.5497495717785824,0.04777650094317122,0.11477418095878233,0.16255068190195354,0.07548622102729775,0.712300253680536,0.21219184319507384,83.5885816870963,0,0,0
K81078,12,12,12,164066.0,13672.166666666666,0.9391380314502038,15171.0,3169.0,2314.0,9688.0,92.46888447332171,0.20888537340979502,0.15252784918594686,0.6385867774042582,0.0,40.55798799205783,73254,66529,3989,2736,50882,16641,4592,1130,9,0,27114,7449,15623,13629,6308,2688,437,9433,6,0,446.49104628625065,0.05445436426679772,0.6945968820815246,0.22716848226717995,0.37013678433942176,0.10168727987550168,0.21327163021814508,0.31495891009364674,0.18605127365058563,0.6850956944330685,0.12877112512627298,41.80653845045055,0,0,0
K81080,12,12,12,117537.0,9794.75,0.9534435541129932,6985.0,2476.0,2395.0,2114.0,59.428094982856464,0.3544738725841088,0.3428775948460988,0.3026485325697924,0.0,11.714361194282619,44327,41538,1513,1276,36281,3222,4488,330,6,0,14916,2885,9579,6657,4312,3799,2173,10284,6,0,377.13230727345433,0.0341326956482505,0.8184853475308502,0.07268707559726577,0.33649919913371085,0.0650844857536039,0.21609854039298848,0.2811830261465924,0.15017934892954632,0.6176822252803033,0.232003068107474,64.53779407918158,0,0,0
K81081,12,12,12,29037.0,2419.75,1.0730499380932728,246.0,63.0,39.0,144.0,8.471949581568344,0.25609756097560976,0.15853658536585366,0.5853658536585366,0.0,2.3669411230058763,7658,7013,486,159,6044,1595,0,13,6,0,1653,949,3253,1358,267,124,54,445,0,0,263.7324792506113,0.06346304518150954,0.7892400104465918,0.20827892400104467,0.2158527030556281,0.12392269522068425,0.4247845390441369,0.5487072342648212,0.1773308957952468,0.7645599373204492,0.058109166884303995,29.1324615531149,0,0,0
K81082,12,12,12,130398.0,10866.5,0.7000092106475085,8544.0,6798.0,1746.0,0.0,65.52247733860949,0.7956460674157303,0.20435393258426968,0.0,0.0,9.58049550370474,42731,34018,4596,4117,21799,13884,6904,111,33,0,18325,4414,6420,4040,3384,2890,3251,9525,7,0,327.6967438150892,0.107556574851981,0.510144859703728,0.3249163370854883,0.4288455687908076,0.1032973719313847,0.1502422129133416,0.25353958484472633,0.09454494395169782,0.6823851536355339,0.22290608691582223,46.94406295293977,0,0,0
K81083,12,12,12,216115.0,18009.583333333332,0.4407252440725244,69361.0,29851.0,39510.0,0.0,320.94486731601233,0.430371534435778,0.569628465564222,0.0,0.0,64.74966229592657,85615,74067,7548,4000,40842,42731,0,32,2010,0,25339,9907,26525,15105,5234,1852,1369,8455,284,0,396.15482497744256,0.08816212112363488,0.4770425743152485,0.49910646498861183,0.29596449220346904,0.1157157040238276,0.3098172049290428,0.4255329089528704,0.17642936401331544,0.7214974011563394,0.09875605910179291,49.21360007822057,0,0,0
K81084,12,12,12,92410.0,7700.833333333333,0.5493786788750817,24368.0,9594.0,1767.0,13007.0,263.6944053673845,0.3937130663164806,0.07251313197636244,0.5337738017071569,0.0,42.78691952008413,36314,31386,971,3957,18703,13713,0,2432,1466,0,20626,3805,6897,2668,949,765,604,2318,0,0,392.9661292067958,0.026738998733270916,0.5150355234895633,0.37762295533403095,0.5679903067687393,0.10478052541719447,0.1899267500137688,0.29470727543096326,0.07347028694167539,0.8626975821997026,0.06383213085862202,37.03905113395825,0,0,0
K81085,12,12,12,121538.0,10128.166666666666,0.7263681592039801,3248.0,2431.0,817.0,0.0,26.724152117033356,0.7484605911330049,0.25153940886699505,0.0,0.0,4.31981405199647,48817,44531,2850,1436,29933,14113,4737,34,0,0,24181,7970,12111,2520,792,624,603,2019,16,0,401.66038605209894,0.05838130159575558,0.6131675440932463,0.2891001085687363,0.49533973820595284,0.16326279779584982,0.24808980478112133,0.41135260257697115,0.051621361410983876,0.9066923407829239,0.04135854313046684,38.96590061373052,0,0,0
K81086,12,12,12,143103.0,11925.25,0.5984995363735985,1441.0,876.0,565.0,0.0,10.069670097761753,0.607911172796669,0.39208882720333105,0.0,0.0,2.51937093898555,82824,76586,4092,2146,50397,27328,4635,85,379,0,41154,8101,26414,5012,844,773,521,2138,5,0,578.7719335024423,0.04940596928426543,0.6084830483917705,0.3299526707234618,0.49688496088090406,0.09780981358060466,0.3189172220612383,0.41672703564184294,0.06051386071670047,0.913611996522747,0.02581377378537622,44.62180310976773,0,0,0
K81092,12,12,12,185169.0,15430.75,0.9295720095539346,18706.0,11956.0,5608.0,1142.0,101.02122925543692,0.639153212872875,0.2997968566235433,0.06104993050358174,0.0,26.451898461684937,67740,64301,1911,1528,44972,18503,3677,587,1,0,25402,2871,11768,10796,7567,5291,4035,16893,10,0,365.8279733648721,0.02821080602302923,0.663891349276646,0.2731473280188958,0.3749926188367287,0.042382639503985825,0.17372305875405963,0.21610569825804546,0.15937407735459108,0.5910983170947741,0.24937998228520813,40.75692930897801,0,0,0
K81097,12,12,12,70459.0,5871.583333333333,0.4954724073124893,5647.0,4702.0,945.0,0.0,80.14590045274556,0.8326545068177793,0.16734549318222064,0.0,0.0,24.39604093725717,29692,27037,880,1775,16192,12746,32,23,699,0,10932,2371,6961,5211,2915,1047,255,4217,0,0,421.40819483671356,0.02963761282500337,0.545332075980062,0.4292738784857874,0.3681799811397009,0.0798531591000943,0.23444025326687323,0.3142934123669675,0.1755018186716961,0.6824733935066685,0.14202478782163547,45.31317238292825,0,0,0
K81100,12,12,12,80261.0,6688.416666666667,1.3631490274161435,1961.0,902.0,1059.0,0.0,24.432788029055207,0.4599694033656298,0.5400305966343703,0.0,0.0,20.05707297187118,28640,26296,1411,933,19172,8897,66,492,13,0,11696,2093,5434,4037,2700,1519,1153,5372,8,0,356.835823127048,0.049266759776536315,0.669413407821229,0.3106494413407821,0.4083798882681564,0.07307960893854748,0.18973463687150838,0.26281424581005586,0.14095670391061452,0.6711941340782123,0.18756983240223463,45.05018511510467,0,0,0
K81102,12,12,12,124487.0,10373.916666666666,0.18341538758567427,24261.0,21529.0,2732.0,0.0,194.88781961168635,0.8873912864267754,0.11260871357322452,0.0,0.0,33.14286715272261,83427,55697,1723,26007,38523,35817,8788,299,0,0,41975,5472,11105,9307,6408,4008,5145,15561,7,0,670.1663627527372,0.020652786268234503,0.46175698514869284,0.429321442698407,0.5031344768480228,0.0655902765291812,0.13311038392846442,0.19870066045764562,0.11155860812446809,0.7018351373056684,0.18652234887985905,85.42736949830463,0,0,0
K81103,12,12,12,106729.0,8894.083333333334,0.8891389983117615,17559.0,3086.0,1156.0,13317.0,164.5194839265804,0.17575032746739563,0.06583518423600433,0.7584144882966001,0.0,22.271087751710994,50994,48191,1198,1605,42380,5479,2931,201,3,0,20511,4718,7952,6685,5829,2878,2395,11102,26,0,477.78954173654773,0.023492959956073263,0.831078166058752,0.10744401302113975,0.40222379103423933,0.0925206887084755,0.15593991449974506,0.24846060320822055,0.131093854178923,0.6506843942424599,0.21771188767305957,60.71198053068688,0,0,0
K81605,12,12,12,386375.0,32197.916666666668,1.5827204170933806,1937.0,1346.0,591.0,0.0,5.013264315755419,0.6948890036138359,0.3051109963861642,0.0,0.0,2.131497894498013,114680,108268,4519,1893,73374,40315,0,985,6,0,62617,6015,17128,13775,7783,4969,2386,15138,7,0,296.81009382076996,0.03940530170910359,0.6398151377746774,0.35154342518311826,0.5460149982560167,0.05245029647715382,0.14935472619462853,0.20180502267178235,0.12011684687826997,0.7478200209277991,0.13200209277990932,36.5420821417246,0,0,0
K81607,12,12,12,40068.0,3339.0,0.5384385282680227,824.0,488.0,336.0,0.0,20.56503943296396,0.5922330097087378,0.4077669902912621,0.0,0.0,3.4129358785686126,13094,11327,865,902,8428,4601,0,65,0,0,6940,1930,3453,653,72,16,11,99,19,0,326.7944494359589,0.06606079120207729,0.6436535817931878,0.3513823125095464,0.5300137467542386,0.1473957537803574,0.26370856881014204,0.41110432259049945,0.04987016954330228,0.9411180693447381,0.007560714831220406,21.425326653751096,0,0,0
K81608,12,12,12,61466.0,5122.166666666667,1.3658536585365855,1420.0,1060.0,360.0,0.0,23.10220284384863,0.7464788732394366,0.2535211267605634,0.0,0.0,5.288404229448331,24438,22736,1541,161,10156,14282,0,0,0,0,13161,2775,5792,2282,332,52,44,428,0,0,397.5856571112485,0.06305753334970128,0.415582289876422,0.584417710123578,0.5385465259022834,0.1135526638841149,0.23700793845650217,0.3505606023406171,0.09337916359767576,0.8891071282429004,0.01751370815942385,34.06138479049267,0,0,0
K81610,12,12,12,374208.0,31184.0,0.4620716211012707,46120.0,42798.0,3322.0,0.0,123.2469642551736,0.9279705117085862,0.0720294882914137,0.0,0.0,12.090629551911237,195654,96278,5988,93388,80549,25470,87035,2582,18,0,123136,7923,17434,14594,14938,7032,10584,32554,13,0,522.848255515649,0.030605047686221597,0.41169104643912213,0.1301787849980067,0.6293559037893424,0.04049495538041645,0.08910627945250289,0.12960123483291935,0.0745908593742014,0.7589571386222618,0.16638555817923478,40.66783305733156,0,0,0
K81616,12,12,12,68116.0,5676.333333333333,0.5086826872478513,688.0,421.0,267.0,0.0,10.100416935815375,0.6119186046511628,0.38808139534883723,0.0,0.0,1.6896848436120537,30971,28104,1910,957,20232,10694,0,5,40,0,15041,2773,7796,3721,957,365,225,1547,93,0,454.6802513359563,0.06167059507281005,0.6532562719963837,0.34529075586839303,0.4856478641309612,0.08953537179942526,0.2517193503600142,0.34125472215943947,0.1201446514481289,0.8269025862904007,0.049949953182008976,39.542559994792875,0,0,0
K81630,12,12,12,172080.0,14340.0,0.9351708620447194,6331.0,4782.0,1549.0,0.0,36.79102742910274,0.7553309113884062,0.24466908861159375,0.0,0.0,20.992558337630843,62415,51705,3327,7383,40953,13533,172,3557,4200,0,29544,4667,9556,5806,5324,4263,3233,12820,22,0,362.7092050209205,0.05330449411199231,0.656140350877193,0.21682287911559722,0.47334775294400383,0.07477369222142113,0.15310422174156854,0.22787791396298968,0.09302251061443563,0.7012256669069935,0.205399343106625,40.60729268206904,0,0,0
K81633,12,12,12,138893.0,11574.416666666666,0.49703522846180676,6292.0,3937.0,2355.0,0.0,45.30105908865097,0.6257151938970121,0.3742848061029879,0.0,0.0,9.311945857984083,69084,63084,3935,2065,36432,31741,723,169,19,0,26588,9416,19424,8673,2942,1478,501,4921,62,0,497.3900772537133,0.05695964333275433,0.5273579989577906,0.45945515604192,0.38486480226970066,0.13629784031034684,0.2811649586011233,0.4174627989114701,0.1255428174396387,0.8023276011811707,0.07123212321232124,31.91386019869832,0,0,0
K81636,12,12,12,107475.0,8956.25,0.7421567525019679,2512.0,1405.0,1098.0,9.0,23.372877413351944,0.5593152866242038,0.43710191082802546,0.0035828025477707007,0.0,10.226460314095892,37026,32225,2587,2214,25453,10845,716,0,12,0,15218,2109,4348,5270,4372,3986,1701,10059,22,0,344.5080251221214,0.0698698212067196,0.6874358558850537,0.2929022848808945,0.41100848052719713,0.05695997407227354,0.11743099443634203,0.17439096850861557,0.1423324150596878,0.5853994490358126,0.2716739588397342,49.53804286004861,0,0,0
K81644,12,12,12,183097.0,15258.083333333334,0.6230933991043033,25329.0,13533.0,11796.0,0.0,138.33651015581904,0.5342887599194599,0.4657112400805401,0.0,0.0,38.66598168917189,72652,67002,3340,2310,27189,36424,7683,367,989,0,37197,5043,15023,8188,3853,2268,1003,7124,77,0,396.7951413731519,0.045972581621978745,0.37423608434729944,0.5013488961074712,0.5119886582613005,0.06941309255079006,0.20678026757694212,0.2761933601277322,0.11270164620382095,0.7881820183890327,0.09805648846556185,42.764139273467904,0,0,0
