practice_code_standardised,ocs_months_observed,gpad_months_observed,months_with_denominator,annual_patient_month_exposure,mean_monthly_list_size,maximum_percentage_monthly_change,ocs_annual_total_submissions,ocs_annual_clinical_submissions,ocs_annual_administrative_submissions,ocs_annual_other_unknown_submissions,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,ocs_other_unknown_share,ocs_component_reconciliation_difference,ocs_mean_absolute_monthly_rate_change,gpad_annual_total_appointments,gpad_annual_attended,gpad_annual_dna,gpad_annual_status_unknown,gpad_annual_face_to_face,gpad_annual_telephone,gpad_annual_video_online,gpad_annual_home_visit,gpad_annual_mode_unknown,gpad_annual_mode_other,gpad_annual_same_day,gpad_annual_1_day,gpad_annual_2_to_7_days,gpad_annual_8_to_14_days,gpad_annual_15_to_21_days,gpad_annual_22_to_28_days,gpad_annual_over_28_days,gpad_annual_over_14_days,gpad_annual_booking_unknown,gpad_annual_booking_other,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_day_share,gpad_2_to_7_days_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_within_7_days_share,gpad_over_14_days_share,gpad_mean_absolute_monthly_rate_change,gpad_status_reconciliation_difference,gpad_mode_reconciliation_difference,gpad_booking_reconciliation_difference,cbt_months_with_any_record,cbt_inbound_complete_months,cbt_mapping_valid_months,cbt_integrity_gap_months,cbt_any_integrity_gap_flag,cbt_annual_inbound_calls,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range
A84009,12,12,12,323320.0,26943.333333333332,0.1705156244208029,13242.0,8201.0,5041.0,0.0,40.95632809600396,0.6193173236671198,0.3806826763328802,0.0,0.0,5.850283303510571,189399,172941,12075,4383,112613,65282,6965,4290,249,0,87541,14165,37172,20989,11765,7337,10080,29182,350,0,585.7942595570952,0.06375429648519791,0.5945807528022852,0.3446797501570758,0.4622041299056489,0.07478920163253237,0.19626291585488836,0.27105211748742075,0.11081895891741772,0.7332562473930696,0.15407684306675326,57.7278176108794,0,0,0,12,12,12,0,0,327575.0,1013.160336508722,108.96556259400633,264.57260587257997
A84014,12,12,12,167382.0,13948.5,0.37391241820665855,4684.0,2740.0,1944.0,0.0,27.983893130683107,0.5849701110162254,0.4150298889837746,0.0,0.0,3.8772603450753023,72899,66065,3689,3145,65398,6299,0,185,1017,0,23502,4524,7966,14592,8134,6514,7665,22313,2,0,435.5247278679906,0.050604260689447046,0.8971042126778145,0.08640722094953292,0.32239125365231347,0.06205846445081551,0.1092744756443847,0.1713329400952002,0.20016735483339965,0.4937241937475137,0.3060810162004966,65.17664492738619,0,0,0,12,12,12,0,0,167876.0,1002.9513328792822,101.61058601985387,218.6942346174917
A84016,12,12,12,82126.0,6843.833333333333,0.35149384885764495,1888.0,1349.0,539.0,0.0,22.98906558215425,0.7145127118644068,0.2854872881355932,0.0,0.0,4.6387222343662025,45509,42241,1309,1959,32282,10483,0,891,1853,0,15352,3141,7836,6406,5041,3915,3812,12768,6,0,554.1363271071281,0.028763541277549497,0.7093541936759762,0.23035004065129974,0.33733986683952627,0.06901931486079677,0.17218572150563624,0.241205036366433,0.1407633654881452,0.5785449032059593,0.2805598892526753,76.18157710110572,0,0,0,12,12,12,0,0,63632.0,774.8094391544699,82.10748359056356,255.87434214617792
A84031,12,12,12,131247.0,10937.25,0.5663881151346332,34505.0,28718.0,5787.0,0.0,262.9012472666042,0.8322851760614404,0.16771482393855963,0.0,0.0,21.480960761379553,82684,75944,1303,5437,48938,29380,693,0,3673,0,36499,2733,10182,10170,9702,7601,5790,23093,7,0,629.9877330529459,0.015758792511247642,0.5918678341638044,0.3553287213971264,0.441427603889507,0.033053553287213974,0.12314353442020222,0.1561970877074162,0.12299840356054376,0.5976246915969232,0.27929224517439893,76.08248242972705,0,0,0,12,12,12,0,0,88689.0,675.7411597979383,55.88382507739423,144.24752706539323
A84034,12,12,12,67077.0,5589.75,0.537345513164965,709.0,403.0,306.0,0.0,10.56994200694724,0.5684062059238364,0.4315937940761636,0.0,0.0,2.6115515964052687,35741,31897,1408,2436,26997,7538,0,1169,37,0,11106,1836,4706,4308,3450,3080,7252,13782,3,0,532.8353981245434,0.03939453288939873,0.7553509974539044,0.2109062421308861,0.31073556979379424,0.051369575557483005,0.1316695112056182,0.1830390867631012,0.120533840687166,0.49377465655689545,0.38560756554097536,74.26779613425002,0,0,0,12,12,12,0,0,67374.0,1004.4277472158863,84.49895842689749,216.82558066066247
A85002,12,12,12,45540.0,3795.0,0.7751937984496124,752.0,286.0,466.0,0.0,16.512955643390427,0.3803191489361702,0.6196808510638298,0.0,0.0,3.859313373717008,17881,16332,856,693,14925,2128,569,249,10,0,7395,1211,3389,2870,1396,964,656,3016,0,0,392.64382960035135,0.04787204295061798,0.8346848610256697,0.11900900397069515,0.4135674738549298,0.06772551870700744,0.18953078686874336,0.2572563055757508,0.16050556456574017,0.6708237794306806,0.16867065600357922,63.49970267187202,0,0,0,12,12,12,0,0,45897.0,1007.8392621870883,89.6236440702601,292.5615456634222
A85004,12,12,12,120928.0,10077.333333333334,0.3905858788182273,22187.0,19585.0,2602.0,0.0,183.47281026726648,0.8827241177265966,0.11727588227340334,0.0,0.0,30.579229365996824,59501,49673,5141,4687,32643,21289,4934,634,1,0,24122,3088,6337,7572,5725,5222,7405,18352,30,0,492.03658375231544,0.0864019092116099,0.5486126283591872,0.3577923060116637,0.40540495117729114,0.05189828742374078,0.1065024117241727,0.1584006991479135,0.12725836540562344,0.5638056503252046,0.3084317910623351,56.238200218731095,0,0,0,12,12,12,0,0,67658.0,559.4899444297433,53.040646416323426,187.88141632057489
A85006,12,12,12,174702.0,14558.5,0.2679123445764924,18271.0,16603.0,1668.0,0.0,104.58380556604962,0.9087077882983964,0.09129221170160363,0.0,0.0,38.13186840868762,109779,100625,4293,4861,62981,39476,5396,825,1101,0,50607,7131,14856,11557,9751,7606,8243,25600,28,0,628.3786104337672,0.03910583991473779,0.5737071753249711,0.35959518669326557,0.46098980679364904,0.06495777881015495,0.13532642855190882,0.20028420736206376,0.10527514369779284,0.6612740141557129,0.2331957842574627,62.15161682438868,0,0,0,12,12,12,0,0,119175.0,682.16162379366,88.9497054608844,284.1857267473216
A85007,12,12,12,105035.0,8752.916666666666,0.504355800091701,2022.0,1449.0,573.0,0.0,19.250725948493358,0.7166172106824926,0.28338278931750743,0.0,0.0,3.1130845882212808,46542,43367,1914,1261,42065,3103,174,1192,8,0,15022,5723,6582,8267,5489,3855,1597,10941,7,0,443.10943971057264,0.04112414593270594,0.9038073138240729,0.06667096386059902,0.3227622362597224,0.12296420437454342,0.14142065231403894,0.26438485668858236,0.1776245111941902,0.5871470929483048,0.23507799406987237,53.4727379158706,0,0,0,12,12,12,0,0,100801.0,959.6896272671014,75.10658053223739,228.0440511611572
A85009,12,12,12,77963.0,6496.916666666667,0.7920484547289951,1816.0,676.0,1140.0,0.0,23.293100573348894,0.3722466960352423,0.6277533039647577,0.0,0.0,4.1227272096259036,35659,32328,1228,2103,27286,4570,2408,1391,4,0,19520,2115,4283,3819,2574,1991,1356,5921,1,0,457.3836306966125,0.0344373089542612,0.7651925180178917,0.12815838918646064,0.5474073866345103,0.059311814689138785,0.1201099301719061,0.1794217448610449,0.10709778737485627,0.7268291314955552,0.16604503771838808,63.595869759262605,0,0,0,12,12,12,0,0,78719.0,1009.6969075074073,72.97990079088653,372.1482342595434
A85011,12,12,12,86282.0,7190.166666666667,0.5752771151957345,2499.0,1318.0,1181.0,0.0,28.96316728865812,0.5274109643857543,0.4725890356142457,0.0,0.0,5.803219757288037,43651,40105,1654,1892,33840,8194,195,802,620,0,23482,2538,6148,3962,2455,2031,3030,7516,5,0,505.9108504670731,0.03789145724038395,0.7752399715928615,0.18771620352340151,0.5379487296969142,0.05814299786946462,0.14084442509908135,0.19898742296854596,0.09076538910906967,0.7369361526654601,0.1721839133124098,87.34891140470728,0,0,0,12,12,12,0,0,76293.0,884.2284601655039,95.00215927931659,341.4737910456872
A85016,12,12,12,146869.0,12239.083333333334,0.5002460226340824,3764.0,2784.0,980.0,0.0,25.62828098509556,0.7396386822529224,0.2603613177470776,0.0,0.0,6.432028411832092,65041,55294,2589,7158,44512,12497,1510,1523,4999,0,24981,2844,6363,8108,8923,8796,5005,22724,21,0,442.8504313367695,0.03980566104457189,0.6843683215202718,0.19214034224566043,0.3840808105656432,0.04372626497132578,0.09783059916052951,0.14155686413185528,0.124659829953414,0.5256376746974984,0.34937962208453127,73.19016640499784,0,0,0,12,12,12,0,0,128894.0,877.612021597478,96.96112509833257,245.86285403218687
A85019,12,12,12,126851.0,10570.916666666666,0.6241724985814262,5031.0,3953.0,1078.0,0.0,39.660704290860934,0.785728483402902,0.214271516597098,0.0,0.0,10.089635013956118,53438,45135,2691,5612,37965,10130,0,64,5279,0,23753,4164,9335,8353,4770,2399,637,7806,27,0,421.2658946322851,0.05035742355627082,0.7104494928702422,0.18956547774991578,0.4444964257644373,0.07792207792207792,0.17468842396796289,0.2526105018900408,0.15631198772409147,0.6971069276544781,0.14607582619109996,53.00810002796664,0,0,0,12,12,12,0,0,93357.0,735.9579349000007,81.45410310579096,259.5785607711458
A85024,12,12,12,30931.0,2577.5833333333335,0.8570315543435918,295.0,210.0,85.0,0.0,9.537357343765155,0.711864406779661,0.288135593220339,0.0,0.0,2.8494832844242297,16009,13589,1435,985,10748,4473,0,34,754,0,5279,1473,4502,2486,1125,693,443,2261,8,0,517.5713685299538,0.08963707914298208,0.6713723530514086,0.2794053344993441,0.3297520144918483,0.09201074395652445,0.28121681554125805,0.3732275594977825,0.15528765069648323,0.7029795739896308,0.14123305640577175,86.26271615726013,0,0,0,12,12,12,0,0,31640.0,1022.9219876499305,80.68933240144902,205.6994001131145
A85611,12,12,12,67175.0,5597.916666666667,0.6019830028328611,2175.0,1169.0,1006.0,0.0,32.378116858950506,0.5374712643678161,0.4625287356321839,0.0,0.0,4.59488908402704,40462,37460,1940,1062,32156,8055,0,250,1,0,21487,1761,5236,4812,5187,1817,156,7160,6,0,602.3371790100484,0.047946221145766396,0.7947209727645692,0.19907567594285996,0.5310414710098363,0.04352231723592506,0.12940536799960456,0.17292768523552962,0.11892640007908654,0.703969156245366,0.1769561563936533,101.9082212381739,0,0,0,12,12,12,0,0,72123.0,1073.6583550427986,83.81021568886746,306.0571998830012
A85614,12,12,12,100168.0,8347.333333333334,1.9574673755437408,1188.0,754.0,434.0,0.0,11.860075073875889,0.6346801346801347,0.3653198653198653,0.0,0.0,2.6893231854941844,36239,32467,2509,1263,30516,4686,0,935,102,0,10411,2090,6434,6158,4279,3040,3826,11145,1,0,361.7822058940979,0.06923480228483125,0.8420762162311322,0.12930820386876019,0.28728717679847676,0.05767267308700571,0.1775435304506195,0.2352162035376252,0.1699274262534838,0.522503380336102,0.30754159882998977,54.620009806460345,0,0,0,12,12,12,0,0,63700.0,635.9316348534462,52.34315272541351,186.20952775689125
A85616,12,12,12,59937.0,4994.75,0.5815119310206537,828.0,549.0,279.0,0.0,13.814505230492017,0.6630434782608695,0.33695652173913043,0.0,0.0,4.248820921863788,26238,24475,825,938,20195,5860,0,148,35,0,6459,1954,6310,4520,2864,2656,1468,6988,7,0,437.7596476300115,0.03144294534644409,0.7696851894199253,0.22334019361231802,0.2461696775668877,0.07447213964479,0.24049089107401478,0.31496303071880477,0.1722692278374876,0.5611327082856925,0.26633127524963796,36.55610638609784,0,0,0,12,12,12,0,0,56270.0,938.8190933813838,67.93277979946974,215.34347844423746
A86008,12,12,12,160120.0,13343.333333333334,0.6294492319220681,3542.0,1717.0,1825.0,0.0,22.120909318011492,0.4847543760587239,0.5152456239412762,0.0,0.0,3.733190934944261,67582,62676,3838,1068,63345,2465,1289,262,221,0,32379,3568,10044,15229,3440,1788,1012,6240,122,0,422.07094678990757,0.05679026959841378,0.9373057914829392,0.036474209108934334,0.47910686277411146,0.05279512296173537,0.14861945488443667,0.20141457784617206,0.22534106714805718,0.6805214406202835,0.09233227782545649,57.694485375131514,0,0,0,12,12,12,0,0,89397.0,558.3125156132901,50.44759589815635,214.73536628393344
A86012,12,12,12,149501.0,12458.416666666666,0.8884975586328343,22093.0,19792.0,2301.0,0.0,147.77827573059713,0.8958493640519621,0.10415063594803783,0.0,0.0,35.64580201314559,52253,45816,4104,2333,41709,9476,296,0,772,0,18324,4528,5910,4414,5288,5045,8743,19076,1,0,349.5160567487843,0.07854094501751095,0.7982125428205079,0.18134843932405795,0.3506784299466059,0.08665531165674698,0.1131035538629361,0.19975886551968308,0.0844736187395939,0.5504372954662891,0.3650699481369491,27.74146803103906,0,0,0,12,12,12,0,0,74333.0,497.20737653928734,47.79271217666164,223.48718723459064
A86013,12,12,12,89780.0,7481.666666666667,0.5100671140939597,4420.0,3695.0,725.0,0.0,49.23145466696369,0.8359728506787331,0.16402714932126697,0.0,0.0,7.353071213872946,44584,40059,2342,2183,29173,10761,3978,0,672,0,20139,2758,5710,3906,4890,5179,2000,12069,2,0,496.59166852305634,0.05253005562533644,0.6543378790597524,0.2413646151085591,0.4517091333213709,0.061860757222321906,0.12807285124708415,0.18993360846940605,0.08760990489861833,0.641642741790777,0.2707024941683115,73.55655589501875,0,0,0,12,12,12,0,0,87755.0,977.4448652261083,82.81903798346899,268.3986189984513
A86017,12,12,12,140816.0,11734.666666666666,0.7956878850102669,1569.0,1029.0,540.0,0.0,11.142199750028405,0.655831739961759,0.3441682600382409,0.0,0.0,2.3738622761843273,80102,68401,7834,3867,54442,22281,0,2540,839,0,38269,4117,12260,11512,7226,4216,2387,13829,115,0,568.8416089080787,0.09780030461162019,0.6796584354947443,0.2781578487428529,0.4777533644603131,0.05139696886469751,0.15305485505979877,0.2044518239244963,0.1437167611295598,0.6822051883848094,0.17264238096427056,55.92726311684059,0,0,0,12,12,12,0,0,144586.0,1026.7725258493354,79.6343957329364,264.35023406704386
A86018,12,12,12,158610.0,13217.5,0.24305028102688744,39383.0,35096.0,4287.0,0.0,248.30086375386168,0.8911459259071173,0.10885407409288271,0.0,0.0,20.07147068531111,137524,126170,2453,8901,54360,42611,36452,902,3199,0,88242,3285,10727,9232,6862,5462,13706,26030,8,0,867.0575625748692,0.017836886652511562,0.3952764608359268,0.30984409993891976,0.6416480032576132,0.02388673976905849,0.07800093074663332,0.10188767051569181,0.06713010092783805,0.743535673773305,0.18927605363427474,88.9767790994116,0,0,0,12,12,12,0,0,115266.0,726.7259315301683,56.18736567430533,210.60859383818638
A86021,12,12,12,120627.0,10052.25,0.4364213449712359,10332.0,7929.0,2403.0,0.0,85.65246586585093,0.7674216027874564,0.23257839721254356,0.0,0.0,18.18317887235902,64527,57691,3518,3318,39156,22372,0,1902,1097,0,26994,3827,8328,9051,6035,5203,5072,16310,17,0,534.92999079808,0.054519813411440174,0.6068157515458645,0.3467075797728083,0.4183365102980148,0.05930850651665195,0.12906225301036775,0.1883707595270197,0.1402668650332419,0.6067072698250345,0.25276240953399354,73.67208122779351,0,0,0,12,12,12,0,0,84035.0,696.6516617341059,42.598192551816034,164.0339769628681
A86022,12,12,12,101439.0,8453.25,0.24810964083175802,5828.0,4407.0,1421.0,0.0,57.45324776466645,0.7561770761839396,0.2438229238160604,0.0,0.0,16.532708113534934,53779,48899,1628,3252,38868,10218,2769,1325,599,0,30235,2410,6590,6047,4171,2171,2150,8492,5,0,530.1609834481807,0.030272039271834732,0.7227356403056955,0.18999981405381283,0.5622082969188716,0.04481303110879711,0.1225385373472917,0.1673515684560888,0.11244165938377433,0.7295598653749605,0.15790550214767846,71.66036197215946,0,0,0,12,12,12,0,0,89669.0,883.9696763572196,59.22542804359155,165.44455680788303
A86025,12,12,12,164878.0,13739.833333333334,0.38328030083887765,2.0,2.0,0.0,0.0,0.012130181103603878,1.0,0.0,0.0,0.0,0.013235654205298231,101301,88887,4312,8102,45853,18964,28369,1027,7088,0,55346,6278,11401,10136,7889,4791,5455,18135,5,0,614.3997379880882,0.04256621356156405,0.45264113878441475,0.1872044698472868,0.5463519609875519,0.0619737218783625,0.11254577940987749,0.17451950128824,0.10005824226809212,0.7208714622757919,0.17902093760180057,116.55906652705231,0,0,0,12,12,12,0,0,108822.0,660.0152840281905,61.80506267347002,176.79148132266403
A86026,12,12,12,90718.0,7559.833333333333,0.7779535864978904,4416.0,3470.0,946.0,0.0,48.678321832491896,0.7857789855072463,0.21422101449275363,0.0,0.0,8.349966079344547,61849,57087,1819,2943,28205,26558,433,1472,5181,0,23196,8472,13653,8040,3879,2966,1641,8486,2,0,681.7720849225071,0.02941033808145645,0.4560300085692574,0.4294006370353603,0.3750424420766706,0.13697877087745963,0.22074730391760577,0.3577260747950654,0.1299940176882407,0.732768516871736,0.13720512861970283,95.4421483573075,0,0,0,12,12,12,0,0,83371.0,919.0127648316762,66.07811769823203,210.33590370376828
A86040,12,12,12,79537.0,6628.083333333333,0.6432311144353029,22196.0,17674.0,4522.0,0.0,279.0650892037668,0.7962695981257885,0.20373040187421157,0.0,0.0,46.62273347724952,62904,57977,3116,1811,33509,20349,3967,2196,2883,0,39894,3326,6899,6081,4250,1819,616,6685,19,0,790.8772018054491,0.04953580058501844,0.5327006231718173,0.3234929416253338,0.6342045020984357,0.052874221035228285,0.10967506040951291,0.1625492814447412,0.09667111789393361,0.7967537835431769,0.10627305099834669,104.30946755057035,0,0,0,12,12,12,0,0,92232.0,1159.6112501100117,105.67638724394114,311.4823144155531
A87004,12,12,12,293438.0,24453.166666666668,0.1838535708449093,6089.0,3564.0,2525.0,0.0,20.750550371799154,0.5853177861717852,0.4146822138282148,0.0,0.0,4.167156270325003,117948,106563,7293,4092,91362,19624,0,4331,2631,0,39166,4966,14563,16782,14415,13786,14197,42398,73,0,401.95203075266323,0.06183233289246109,0.7745955844948621,0.16637840404245938,0.33206158646183065,0.04210329975921592,0.12346966459795843,0.16557296435717433,0.14228303998372163,0.497634550819005,0.3594634923864754,46.438161842133155,0,0,0,12,12,12,0,0,237755.0,810.239300976697,74.42864145625066,200.69969098777256
A87008,12,12,12,108060.0,9005.0,0.6690063610440886,4909.0,3554.0,1355.0,0.0,45.428465667221914,0.7239763699327766,0.27602363006722347,0.0,0.0,8.20356089692496,50565,45684,3459,1422,24533,23093,100,2793,46,0,21264,2818,7279,6362,5284,3516,4030,12830,12,0,467.93448084397556,0.06840700088994364,0.485177494314249,0.4566992979333531,0.42052803322456245,0.05573024819539207,0.14395332740037575,0.19968357559576783,0.12581825373281916,0.6202116088203302,0.25373281914367646,40.593700673577125,0,0,0,12,12,12,0,0,73421.0,679.4466037386637,62.39353981825605,181.81684917850328
A87009,12,12,12,185424.0,15452.0,0.2464332036316472,4717.0,3405.0,1312.0,0.0,25.438993873500735,0.7218571125715497,0.2781428874284503,0.0,0.0,3.984586467898922,76607,68828,2878,4901,57872,15956,2080,0,699,0,25821,3861,6917,7838,7557,7104,17503,32164,6,0,413.1450081974286,0.037568368425861864,0.7554401033848082,0.20828383829153993,0.3370579712036759,0.05040009398618925,0.09029200986854988,0.14069210385473913,0.10231440991032151,0.47775007505841505,0.4198571932068871,46.20675424411099,0,0,0,12,12,12,0,0,129882.0,700.4594874449909,69.9234108681893,176.49015192852164
A87011,12,12,12,75873.0,6322.75,0.5461070369792479,1730.0,1061.0,669.0,0.0,22.8012600002636,0.6132947976878613,0.38670520231213873,0.0,0.0,3.474700132680626,47628,41813,661,5154,28587,8767,9235,0,1039,0,21047,3553,3901,3401,8451,3437,3817,15705,21,0,627.7331857182397,0.013878390862517846,0.6002141597379692,0.1840723943898547,0.4419039220626522,0.07459897539262618,0.08190560174687159,0.15650457713949778,0.07140757537582934,0.59840849920215,0.32974300831443687,91.90604069947264,0,0,0,12,12,12,0,0,55206.0,727.6106124708394,60.1342636745407,185.08861072001366
A87012,12,12,12,89733.0,7477.75,0.4302231782737295,1194.0,672.0,522.0,0.0,13.306141553274715,0.5628140703517588,0.4371859296482412,0.0,0.0,2.219808233346378,29297,26145,2369,783,25939,2860,0,18,480,0,10092,1082,4768,5145,2210,2088,3909,8207,3,0,326.49081163005803,0.0808615216575076,0.8853807557087756,0.09762091681742158,0.34447213025224427,0.03693210908966788,0.16274703894596718,0.19967914803563505,0.17561525070826364,0.5441512782878793,0.2801310714407618,51.42843633295652,0,0,0,12,12,12,0,0,101561.0,1131.8132682513678,82.32662172904325,269.80402982199985
A87013,12,12,12,111992.0,9332.666666666666,0.2986985278429699,2591.0,857.0,1734.0,0.0,23.135581112936638,0.3307603241991509,0.6692396758008491,0.0,0.0,4.733626685381784,61414,55457,3100,2857,45487,10894,1878,2595,560,0,29576,4206,9112,7674,3294,2213,5303,10810,36,0,548.3784556039717,0.05047708991435178,0.7406617383658449,0.1773862637183704,0.4815840036473768,0.06848601296121405,0.14837007848373335,0.21685609144494739,0.1249552219363663,0.6984400950923242,0.17601849741101377,78.59702879358329,0,0,0,12,12,12,0,0,96661.0,863.1062933066647,72.54090875600531,193.24434977454746
A87029,12,12,12,253478.0,21123.166666666668,0.4319962022311892,9259.0,4918.0,4341.0,0.0,36.52782489999132,0.5311588724484285,0.4688411275515714,0.0,0.0,7.4691598548538165,159081,147511,5035,6535,126863,24348,5782,1710,378,0,68691,17573,24825,15190,12373,10088,10319,32780,22,0,627.5929271968376,0.03165054280523758,0.7974742426814013,0.15305410451279536,0.43179889490259676,0.11046573758022643,0.15605257698908104,0.26651831456930747,0.09548594741043871,0.6983172094719042,0.20605854878961033,77.41561183448617,0,0,0,12,12,12,0,0,213221.0,841.1814832056431,62.93162828937338,157.57800352034303
A87030,12,12,12,75293.0,6274.416666666667,0.5428708286763532,1524.0,849.0,675.0,0.0,20.240925451237167,0.5570866141732284,0.44291338582677164,0.0,0.0,3.1199891207430683,36589,33701,2040,848,21595,13390,0,628,976,0,16656,1636,4664,5191,4439,2714,1288,8441,1,0,485.95486964259624,0.055754461723468804,0.5902047063325043,0.36595698160649376,0.45521878160102763,0.044712891852742624,0.12747000464620514,0.17218289649894777,0.14187324059143458,0.6274016780999754,0.23069775069009812,70.99868404004242,0,0,0,12,12,12,0,0,66592.0,884.4381283784682,69.64717778664985,202.4621564658612
