practice_code_standardised,ocs_months_observed,gpad_months_observed,months_with_denominator,annual_patient_month_exposure,mean_monthly_list_size,maximum_percentage_monthly_change,ocs_annual_total_submissions,ocs_annual_clinical_submissions,ocs_annual_administrative_submissions,ocs_annual_other_unknown_submissions,ocs_submissions_per_1000_patient_months,ocs_clinical_share,ocs_administrative_share,ocs_other_unknown_share,ocs_component_reconciliation_difference,ocs_mean_absolute_monthly_rate_change,gpad_annual_total_appointments,gpad_annual_attended,gpad_annual_dna,gpad_annual_status_unknown,gpad_annual_face_to_face,gpad_annual_telephone,gpad_annual_video_online,gpad_annual_home_visit,gpad_annual_mode_unknown,gpad_annual_mode_other,gpad_annual_same_day,gpad_annual_1_day,gpad_annual_2_to_7_days,gpad_annual_8_to_14_days,gpad_annual_15_to_21_days,gpad_annual_22_to_28_days,gpad_annual_over_28_days,gpad_annual_over_14_days,gpad_annual_booking_unknown,gpad_annual_booking_other,gpad_appointments_per_1000_patient_months,gpad_dna_share,gpad_face_to_face_share,gpad_telephone_share,gpad_same_day_share,gpad_1_day_share,gpad_2_to_7_days_share,gpad_1_to_7_days_share,gpad_8_to_14_days_share,gpad_within_7_days_share,gpad_over_14_days_share,gpad_mean_absolute_monthly_rate_change,gpad_status_reconciliation_difference,gpad_mode_reconciliation_difference,gpad_booking_reconciliation_difference,cbt_months_with_any_record,cbt_inbound_complete_months,cbt_mapping_valid_months,cbt_integrity_gap_months,cbt_any_integrity_gap_flag,cbt_annual_inbound_calls,cbt_inbound_calls_per_1000_patient_months,cbt_mean_absolute_monthly_call_rate_change,cbt_call_rate_range,cbt_outcome_complete_months,cbt003_007_comparable_months,cbt003_answered_calls,cbt007_answered_calls,cbt_missed_calls,cbt_ivr_calls,cbt_callback_requests,cbt_answered_share_cbt003,cbt_answered_share_cbt007_sensitivity,cbt_missed_share,cbt_ivr_share,cbt_callback_request_share,cbt003_007_relative_difference
J83055,12,12,12,118448.0,9870.666666666666,0.23267577137076378,180.0,142.0,38.0,0.0,1.5196541942455761,0.7888888888888889,0.2111111111111111,0.0,0.0,0.70107809962785,56796,52786,2358,1652,50575,5571,141,0,509,0,16495,3644,12279,10799,6983,3619,2970,13572,7,0,479.50155342428747,0.0415170082400169,0.8904676385660962,0.09808789351362772,0.2904253820691598,0.06415944784844003,0.21619480245087683,0.2803542502993169,0.19013662934009437,0.5707796323684766,0.23896049017536447,69.41084760886355,0,0,0,12,12,12,0,0,74945.0,632.7249088207484,51.07017247609321,116.42413848630906,12,12,46906.0,46933.0,8945.0,15530.0,3537.0,0.6258723063579958,0.626232570551738,0.11935419307492161,0.2072186269931283,0.04719460938021216,0.0005756193237538908
J83058,12,12,12,51248.0,4270.666666666667,0.3526093088857546,398.0,105.0,293.0,0.0,7.766156728067437,0.2638190954773869,0.7361809045226131,0.0,0.0,1.986980636519182,33495,32124,789,582,23105,6101,3780,0,509,0,11366,2894,7841,6247,2640,1433,1069,5142,5,0,653.5864814236653,0.02355575459023735,0.6898044484251381,0.18214658904314077,0.3393342289894014,0.0864009553664726,0.2340946409911927,0.32049559635766534,0.1865054485744141,0.6598298253470667,0.1535154500671742,101.99689826703876,0,0,0,12,12,12,0,0,36654.0,715.2279113331252,58.71452480451606,158.40046043226323,12,12,29136.0,29136.0,2720.0,4612.0,186.0,0.7948927811425766,0.7948927811425766,0.07420745348393082,0.12582528509848856,0.0050744802750040926,0.0
J83625,12,12,12,100387.0,8365.583333333334,0.25095602294455066,252.0,27.0,225.0,0.0,2.5102851962903565,0.10714285714285714,0.8928571428571429,0.0,0.0,0.5100239112353254,43247,40760,945,1542,27149,12352,1616,1041,1089,0,18909,1764,6139,5769,4030,3653,2980,10663,3,0,430.8027931903533,0.021851226674682638,0.6277660878211205,0.2856151871806137,0.437232640414364,0.04078895645940759,0.14195204291627164,0.18274099937567923,0.1333965361759197,0.6199736397900433,0.24656045506046662,63.052852313185895,0,0,0,12,12,12,0,0,50360.0,501.6585812904061,44.00936579472486,112.91991302575838,12,12,42770.0,42778.0,2114.0,5050.0,342.0,0.8492851469420175,0.8494440031771247,0.04197776012708499,0.10027799841143765,0.006791104050833995,0.00018704699555763385
J84013,12,12,12,324989.0,27082.416666666668,0.15122455001475363,32290.0,22184.0,10106.0,0.0,99.35720901322814,0.6870238463920718,0.31297615360792813,0.0,0.0,37.83798356092721,212629,189996,7898,14735,132136,60462,7477,3160,9394,0,54795,16514,41629,23694,20014,21194,34778,75986,11,0,654.2652212844127,0.03714450992103617,0.6214392204261884,0.2843544389523536,0.25770238302395254,0.07766579347125745,0.1957823250826557,0.27344811855391316,0.11143352976310851,0.5311505015778657,0.35736423535830014,71.23135531461493,0,0,0,12,12,12,0,0,196335.0,604.1281397216521,51.03311106638494,259.9072102827734,12,12,75603.0,75622.0,23747.0,73634.0,22822.0,0.38507143402857363,0.3851682074006163,0.12095143504724068,0.3750426566837293,0.11624009982937326,0.00025131277859344206
J84016,12,12,12,77936.0,6494.666666666667,0.35477402437143296,5200.0,4272.0,928.0,0.0,66.72141244097722,0.8215384615384616,0.17846153846153845,0.0,0.0,7.933709362885342,63755,58385,1624,3746,37055,15715,2561,445,7979,0,25616,3896,7493,7516,6436,7482,5272,19190,44,0,818.0430096489428,0.025472511959846286,0.5812093169163203,0.24649047133558152,0.40178809505136853,0.06110893263273469,0.11752803701670457,0.17863696964943926,0.11788879303584032,0.5804250647008078,0.3009960003137009,98.02691777574195,0,0,0,12,12,12,0,0,51766.0,664.2116608499282,81.13405221089194,430.27760361169067,12,12,37138.0,37140.0,2156.0,11630.0,840.0,0.7174207008461152,0.7174593362438666,0.0416489587760306,0.22466483792450642,0.01622686705559634,5.385319618719371e-05
J84019,12,12,12,132993.0,11082.75,0.2709048221058335,6321.0,5218.0,1103.0,0.0,47.52881730617401,0.8255022939408322,0.17449770605916784,0.0,0.0,5.675467557691529,108887,100962,2670,5255,71450,30802,585,471,5579,0,42328,7163,21354,15672,8456,5837,8035,22328,42,0,818.7423398223966,0.024520833524663183,0.6561848521862114,0.28288041731336155,0.38873327394454804,0.06578379420867504,0.19611156520062084,0.26189535940929587,0.1439290273402702,0.6506286333538439,0.20505661832909347,96.584555224017,0,0,0,12,12,12,0,0,105630.0,794.2523290699511,79.29110000531726,264.1779025258227,12,12,62835.0,62836.0,9302.0,23933.0,9212.0,0.5948594149389378,0.5948688819464167,0.08806210356906181,0.2265738899933731,0.08721007289595759,1.5914697222885333e-05
K81001,12,12,12,187740.0,15645.0,0.7759333460535521,49455.0,35667.0,13788.0,0.0,263.4228187919463,0.7212010919017289,0.2787989080982712,0.0,0.0,26.55851541517601,84842,80214,2657,1971,35689,26194,22763,1,195,0,51771,2634,8067,9065,8727,2797,1777,13301,4,0,451.912219026313,0.03131703637349426,0.42065250701303597,0.3087385964498715,0.6102048513707833,0.031045944225737254,0.09508262417199029,0.12612856839772754,0.10684566606162042,0.7363334197685109,0.15677376770938922,42.544476762374885,0,0,0,12,12,12,0,0,77325.0,411.87280281240015,38.42483324615442,105.21816739728888,12,12,48625.0,50670.0,4056.0,22495.0,104.0,0.6288393145813126,0.6552861299709021,0.052453928225024246,0.2909149692854833,0.0013449725185903654,0.04205655526992288
K81002,12,12,12,184840.0,15403.333333333334,0.7190952474341374,30737.0,22364.0,8373.0,0.0,166.28976412032029,0.7275921527800371,0.2724078472199629,0.0,0.0,43.640302916414356,72901,60681,4703,7517,45524,15539,10903,874,61,0,27876,4875,12690,8165,7360,6792,4503,18655,640,0,394.40056264877734,0.06451214660978588,0.6244633132604491,0.21315208296182495,0.3823815859864748,0.06687151067886586,0.17407168625944774,0.24094319693831362,0.11200120711650045,0.6233247829247884,0.25589498086446,54.562789513510445,0,0,0,12,12,12,0,0,63627.0,344.2274399480632,30.577698445682753,84.02550352394627,12,12,43559.0,43614.0,4294.0,14478.0,1241.0,0.6845993053263552,0.6854637182328257,0.0674870730978987,0.2275449101796407,0.019504298489634902,0.0012626552492022314
K81003,12,12,12,189190.0,15765.833333333334,0.4978886998172307,19669.0,8.0,4.0,19657.0,103.96426872456261,0.00040673140474858916,0.00020336570237429458,0.9993899028928771,0.0,24.32800854434935,71467,65985,3162,2320,61405,9414,0,648,0,0,19533,4802,15037,11292,8230,9122,3418,20770,33,0,377.7525239177546,0.04424419662221725,0.8592077462325269,0.13172513187904908,0.2733149565533743,0.06719185078427806,0.21040480221640756,0.2775966530006856,0.1580029943890187,0.5509116095540599,0.29062364447927014,29.062398424392597,0,0,0,12,12,12,0,0,96077.0,507.83339499973573,63.66176635804741,199.11264661248288,12,12,38509.0,38548.0,11090.0,30318.0,16115.0,0.4008139304932502,0.4012198549080425,0.11542825025760588,0.31555939506853875,0.1677300498558448,0.0010127502661715444
K81004,12,12,12,174443.0,14536.916666666666,0.25441793302619814,24611.0,0.0,0.0,24611.0,141.0833338110443,0.0,0.0,1.0,0.0,35.73642899299228,92147,77733,4933,9481,52023,28392,9335,1309,1088,0,38755,4895,13494,12752,9373,6341,6047,21761,490,0,528.2355841163017,0.05353402715226757,0.5645653141176599,0.308116379263568,0.4205779895167504,0.053121642592813656,0.14643992750713533,0.199561570099949,0.13838757637253518,0.6201395596166994,0.23615527363885966,60.02478127420489,0,0,0,12,12,12,0,0,82328.0,471.94785689308253,38.68177404719966,138.2315166258353,12,12,39955.0,39958.0,11068.0,23696.0,7179.0,0.48531483820814303,0.485351277815567,0.13443785832280633,0.28782431250607327,0.0871999805655427,7.508447002878238e-05
K81007,12,12,12,67806.0,5650.5,2.4915465385299878,1478.0,1120.0,358.0,0.0,21.79748104887473,0.7577807848443843,0.2422192151556157,0.0,0.0,17.76661999710327,22492,20479,1468,545,13679,6724,2078,11,0,0,8248,1948,7343,3205,905,459,362,1726,22,0,331.7110580184644,0.06526765072025609,0.6081717944157923,0.29895073804019207,0.3667081629023653,0.0866085719366886,0.32647163435888316,0.41308020629557174,0.14249510937222123,0.779788369197937,0.07673839587408857,28.019619843920943,0,0,0,12,12,12,0,0,25956.0,382.7979824794266,42.94168418809807,112.8665560252104,12,12,18561.0,18561.0,1644.0,5472.0,279.0,0.7150947757743874,0.7150947757743874,0.06333795654184003,0.21081830790568654,0.010748959778085992,0.0
K81014,12,12,12,244975.0,20414.583333333332,0.41961454013173943,31547.0,17764.0,13783.0,0.0,128.77640575568935,0.563096332456335,0.436903667543665,0.0,0.0,24.374785047174843,111667,99247,4106,8314,73435,35313,0,2919,0,0,40635,6588,16983,19362,11783,7441,8873,28097,2,0,455.8301867537504,0.03677003949241943,0.657624902612231,0.3162348769108152,0.3638944361360115,0.05899683881540652,0.15208611317578155,0.21108295199118807,0.17339052719245615,0.5749773881271997,0.25161417428604693,36.04454639772188,0,0,0,12,12,12,0,0,81673.0,333.3932033881008,46.004646288113534,178.10664665720353,12,12,45768.0,45785.0,4254.0,28572.0,3062.0,0.5603810316750946,0.5605891787983789,0.05208575661479314,0.349834094498794,0.03749097008803399,0.0003714385596923615
K81020,12,12,12,229188.0,19099.0,1.0243010190749935,13438.0,11376.0,2062.0,0.0,58.63308724715081,0.8465545468075607,0.15344545319243935,0.0,0.0,10.182009670140214,83307,76114,3529,3664,45150,37451,0,457,249,0,41198,3862,17653,11256,6797,1847,690,9334,4,0,363.48761715273054,0.04236138619803858,0.5419712629190824,0.4495540590826701,0.4945322721980146,0.04635864933318929,0.2119029613357821,0.2582616106689714,0.13511469624401312,0.752793882866986,0.11204340571620632,34.319417611055435,0,0,0,12,12,12,0,0,118417.0,516.6806290032637,42.901107570073194,139.37392572436266,12,12,67056.0,67061.0,8305.0,38236.0,4813.0,0.5662700456860079,0.5663122693532179,0.07013351123571784,0.3228928278878877,0.040644502056292595,7.456454306848008e-05
K81022,12,12,12,347442.0,28953.5,0.5382279878553685,19748.0,18200.0,1548.0,0.0,56.838263652638425,0.9216123151711566,0.07838768482884342,0.0,0.0,11.726789605002438,118496,94450,3350,20696,75018,33483,46,4019,5930,0,57041,13063,17470,9282,8107,7483,5921,21511,129,0,341.05260734165705,0.028270996489332973,0.6330846610856062,0.28256650013502566,0.48137489873075884,0.11024000810153929,0.14743113691601403,0.25767114501755334,0.07833175803402646,0.7390460437483122,0.1815335538752363,46.56876305437613,0,0,0,12,12,12,0,0,162785.0,468.52424289521707,43.296690748337774,113.70523658099819,12,12,78295.0,78313.0,14431.0,39137.0,30898.0,0.48097183401419047,0.48108240931289736,0.0886506742021685,0.24042141474951623,0.1898086433025156,0.00022989973816974263
K81025,12,12,12,233557.0,19463.083333333332,0.5942845330990647,7363.0,317.0,202.0,6844.0,31.525494847082296,0.04305310335461089,0.02743446964552492,0.9295124269998641,0.0,9.789228032785273,98045,91520,4265,2260,88411,8249,83,1097,205,0,43324,7053,18226,10854,6678,5687,6221,18586,2,0,419.7904580038278,0.04350043347442501,0.9017389973991534,0.08413483604467337,0.44187872915497983,0.07193635575501045,0.18589423224029783,0.2578305879953083,0.11070426844816156,0.6997093171502882,0.1895660156050793,48.21640896820556,0,0,0,12,12,12,0,0,111620.0,477.91331452279314,43.671803292722004,92.81821363969073,12,12,82205.0,82212.0,8156.0,17470.0,3782.0,0.7364719584303888,0.7365346712058771,0.07306934241175417,0.15651316968285253,0.03388281669951622,8.515297123046044e-05
K81027,12,12,12,134712.0,11226.0,0.7007273372361185,140.0,41.0,99.0,0.0,1.0392541124769878,0.29285714285714287,0.7071428571428572,0.0,0.0,0.5189894148657666,56270,49802,2441,4027,32950,19507,3013,790,10,0,23148,2261,7646,6718,6891,7096,2509,16496,1,0,417.70592077914364,0.043380131508796875,0.585569575262129,0.34666785143060247,0.41137373378354364,0.04018126888217523,0.1358805757952728,0.176061844677448,0.11938866180913453,0.5874355784609916,0.29315798827083706,52.80150607954549,0,0,0,12,12,12,0,0,80409.0,596.895599501158,90.66124968595066,286.3670983991059,12,12,48850.0,48861.0,18625.0,10875.0,1332.0,0.6075190588118246,0.6076558594187218,0.2316283003146414,0.1352460545461329,0.01656530985337462,0.00022517911975435004
K81030,12,12,12,486168.0,40514.0,0.1259259259259259,44012.0,34499.0,9513.0,0.0,90.5283770219348,0.7838544033445424,0.2161455966554576,0.0,0.0,27.461752691340447,278463,237475,32480,8508,120289,156375,3,1796,0,0,127626,18171,42338,32294,27707,18514,11783,58004,30,0,572.7711408402034,0.11664027177757907,0.43197480455213083,0.5615647321188093,0.4583230088018875,0.06525462987901445,0.1520417434273135,0.21729637330632795,0.11597231948230106,0.6756193821082155,0.2083005641683096,64.37930477631731,0,0,0,12,12,12,0,0,234198.0,481.7223675766402,35.98074274081319,176.2225266825124,12,12,100911.0,100915.0,42331.0,65253.0,25312.0,0.4308789998206646,0.43089607938581886,0.18074876813636326,0.2786232162529142,0.10807948829622797,3.963888971469909e-05
K81034,12,12,12,143388.0,11949.0,1.2996877373618028,4191.0,2775.0,1416.0,0.0,29.228387312745838,0.6621331424481031,0.33786685755189694,0.0,0.0,5.124929065882221,50697,45362,2871,2464,28007,21178,1393,6,113,0,27235,5973,12107,3843,1039,361,119,1519,20,0,353.56515189555614,0.05663056985620451,0.5524390003353256,0.4177367497090558,0.5372112748288853,0.11781762234451743,0.23881097500838314,0.35662859735290053,0.0758033019705308,0.893839872181786,0.02996232518689469,35.75820546847971,0,0,0,12,12,12,0,0,79623.0,555.2975144363545,48.12124862349267,130.4635870854458,12,12,42179.0,42180.0,7228.0,20017.0,10198.0,0.5297338708664582,0.5297464300516183,0.09077779033696294,0.25139720934905746,0.12807857026236139,2.370848052348325e-05
K81040,12,12,12,240347.0,20028.916666666668,0.9818655445346158,7612.0,926.0,633.0,6053.0,31.670875858654362,0.12165002627430373,0.08315817130846033,0.795191802417236,0.0,5.637733995922705,86213,80773,4309,1131,70930,13838,700,745,0,0,46206,4434,10797,12568,6715,3797,1687,12199,9,0,358.70220972177725,0.04998086135501607,0.8227297507336481,0.160509435931936,0.5359516546228527,0.05143075870228388,0.12523633326760467,0.17666709196988856,0.14577847888369502,0.7126187465927413,0.14149838191456046,50.26178128365411,0,0,0,12,12,12,0,0,160505.0,667.8052981730581,69.8190479209876,159.72595829114277,12,12,70709.0,70714.0,23339.0,43607.0,22845.0,0.44054079312170963,0.44057194479922746,0.1454098003177471,0.27168624030404037,0.1423320145789851,7.071235627713587e-05
K81042,12,12,12,96311.0,8025.916666666667,0.3242299538595835,14302.0,10666.0,3636.0,0.0,148.49809471399945,0.7457698224024611,0.2542301775975388,0.0,0.0,31.427389057753246,36774,32818,1552,2404,15717,18566,250,489,1752,0,15570,2497,8238,5969,2907,982,596,4485,15,0,381.8255443303465,0.04220373089682928,0.42739435470713005,0.5048675694784358,0.4233969652471855,0.06790123456790123,0.22401696851036057,0.2919182030782618,0.16231576657421004,0.7153151683254473,0.12196116821667483,43.82359957399591,0,0,0,12,12,12,0,0,49545.0,514.4272201513846,45.23199524014963,149.1331038584554,12,12,34858.0,34992.0,2408.0,11804.0,341.0,0.7035624180038349,0.706267029972752,0.04860228075486931,0.2382480573216268,0.006882631950751842,0.003844167766366401
K81043,12,12,12,223144.0,18595.333333333332,0.7820561559767556,6359.0,4434.0,1925.0,0.0,28.497293227691536,0.697279446453845,0.30272055354615507,0.0,0.0,5.9090597362654735,86700,78319,6135,2246,42151,40618,3332,0,599,0,47398,7834,18192,7607,3139,1394,1133,5666,3,0,388.53834295342915,0.07076124567474049,0.48617070357554787,0.46848904267589386,0.5466897347174163,0.09035755478662053,0.20982698961937715,0.3001845444059977,0.08773933102652826,0.8468742791234141,0.0653517877739331,37.80371837860382,0,0,0,12,12,12,0,0,194807.0,873.0102534686122,109.71632105747072,354.7734394362384,12,12,64666.0,64666.0,18225.0,91732.0,19110.0,0.3319490572720693,0.3319490572720693,0.0935541330650336,0.4708865697844533,0.09809709096695704,0.0
K81047,12,12,12,369675.0,30806.25,0.2533783783783784,53695.0,37694.0,5497.0,10504.0,145.24920538310678,0.7020020486078778,0.102374522767483,0.19562342862463916,0.0,24.481620974797863,165793,151229,6143,8421,100665,34281,27042,2851,954,0,43133,14606,31616,26631,18788,15351,15634,49773,34,0,448.48312707107596,0.03705222777801234,0.6071727998166389,0.20676988775159386,0.260161767987792,0.088097808713275,0.1906956264739766,0.2787934351872516,0.160628012039109,0.5389552031750435,0.3002117097826808,56.46310220665601,0,0,0,12,12,12,0,0,126138.0,341.2132278352607,27.895101440182994,98.37780857749561,12,12,65848.0,65860.0,8192.0,27047.0,25034.0,0.522031425898619,0.5221265597995846,0.06494474305918914,0.21442388495140244,0.19846517306442152,0.00018223788118090146
K81050,12,12,12,133113.0,11092.75,0.2887304881349815,3948.0,0.0,0.0,3948.0,29.659011516531066,0.0,0.0,1.0,0.0,5.086080298235447,64616,59621,2079,2916,49963,9750,4512,375,16,0,26069,4071,9270,7171,6571,6010,5172,17753,282,0,485.42216011959766,0.03217469357434691,0.7732295406710412,0.1508914200817135,0.40344496719078865,0.06300297140027238,0.1434629194007676,0.20646589080104,0.11097870496471463,0.6099108579918286,0.274746192893401,83.77039057624364,0,0,0,12,12,12,0,0,76348.0,573.5578042715588,57.134834171125405,135.51047004773864,12,12,46315.0,46329.0,6981.0,18523.0,4505.0,0.6066301671294598,0.606813538010164,0.09143657987111646,0.24261277309163304,0.059006129826583535,0.0003022778797365864
K81052,12,12,12,74514.0,6209.5,0.3065505001613424,4744.0,4312.0,432.0,0.0,63.665888289448965,0.9089376053962901,0.09106239460370995,0.0,0.0,7.781806207618212,43130,39693,1293,2144,27013,6591,4394,99,5033,0,11701,2796,8383,6294,5272,4331,4351,13954,2,0,578.8174034409641,0.029979132854161837,0.6263157894736842,0.1528170646881521,0.2712960816137259,0.0648272664038952,0.1943658706236958,0.259193137027591,0.14593090656155808,0.5304892186413169,0.32353350336192904,75.36323857242833,0,0,0,12,12,12,0,0,47807.0,641.5841318409963,52.29661246763265,155.19681249585267,12,12,33305.0,33369.0,5219.0,8958.0,60.0,0.6966553015248813,0.6979940176124835,0.10916811345618842,0.18737841738657518,0.0012550463321270944,0.001921633388380123
K81057,12,12,12,86670.0,7222.5,0.4144218814753419,7598.0,391.0,1655.0,5552.0,87.66585900542287,0.05146091076599105,0.21782047907344038,0.7307186101605686,0.0,12.217113747300031,39406,35384,1579,2443,34636,2765,580,572,853,0,10416,2619,6209,4791,4174,5354,5732,15260,111,0,454.6671281873774,0.04007004009541694,0.8789524437902857,0.07016697964776937,0.2643252296604578,0.06646196010759783,0.157564837841953,0.22402679794955083,0.12158046997919099,0.4883520276100086,0.38725067248642336,81.952191736138,0,0,0,12,12,12,0,0,47683.0,550.1673012576439,59.9637303070064,196.70802427892005,12,12,41276.0,41278.0,1595.0,4693.0,117.0,0.8656334542709142,0.8656753979405658,0.033450076547197116,0.09842082083761508,0.0024537046746219825,4.845430758794457e-05
K81062,12,12,12,329844.0,27487.0,0.5679944299901059,33383.0,25717.0,7666.0,0.0,101.2084500551776,0.7703621603810322,0.22963783961896775,0.0,0.0,22.72863327857392,136400,121267,10895,4238,76875,49356,8985,1177,7,0,54507,10506,27168,21262,11971,6914,4042,22927,30,0,413.5288196844569,0.07987536656891496,0.563599706744868,0.3618475073313783,0.3996114369501466,0.07702346041055719,0.19917888563049854,0.27620234604105576,0.15587976539589443,0.6758137829912023,0.16808651026392962,37.34211747684374,0,0,0,12,12,12,0,0,145691.0,441.69668085519214,33.403071953833184,105.57636031958788,12,12,92891.0,92906.0,10377.0,33439.0,8966.0,0.6375891441475452,0.6376921017770487,0.0712260880905478,0.2295200115312545,0.0615412070752483,0.00016147958359798042
K81063,12,12,12,269588.0,22465.666666666668,0.3201849957753368,12415.0,2791.0,9624.0,0.0,46.05175304538778,0.2248086991542489,0.775191300845751,0.0,0.0,12.531430102044167,114535,104512,4912,5111,58767,13261,37399,4469,639,0,46984,11969,24038,14278,6881,4332,5955,17168,98,0,424.8519963796608,0.04288645392238181,0.5130920679268346,0.11578120225258655,0.41021521805561617,0.10450080761339328,0.20987471078709566,0.31437551840048894,0.12466058410092985,0.7245907364561052,0.14989304579386215,57.591443678188966,0,0,0,12,12,12,0,0,143733.0,533.1580040654628,68.86472375808663,264.1871797295038,12,12,67559.0,67593.0,16423.0,46011.0,13650.0,0.47003123847689815,0.4702677881906034,0.11426046906416759,0.320114378743921,0.09496775270814635,0.0005032638138515964
