practice_code_standardised,ocs_months,cbt_months,denominator_months,patient_month_exposure,ocs_total,cbt_total,ocs_submissions_per_1000_patient_months,cbt_inbound_calls_per_1000_patient_months,ocs_morning_share,cbt_morning_share,ocs_out_of_hours_share,cbt_out_of_hours_share,cbt_april_y60_integrity_gap_flag
A82038,12,9,12,55735.0,9796.0,30370.0,175.760294249574,544.899973086929,0.567986933442221,0.499374382614422,0.149448754593712,0.0395126769838657,0
A82039,12,,12,105441.0,969.0,,9.18997353970467,,0.543859649122807,,0.0629514963880289,,0
A82041,12,,12,165376.0,8756.0,,52.9460139318885,,0.479899497487437,,0.144015532206487,,0
A82044,12,2,12,276759.0,66836.0,8677.0,241.495308192326,31.3521872820757,0.499685798072895,0.632707156851446,0.148019031659585,0.0681110983058661,0
A82045,12,9,12,110000.0,8556.0,55838.0,77.7818181818182,507.618181818182,0.369097709209911,0.469035423904868,0.270102851799907,0.0391131487517461,0
A82046,12,9,12,57115.0,355.0,24141.0,6.21553007090957,422.673553357262,0.290140845070423,0.612816370490038,0.349295774647887,0.0144981566629386,0
A82047,12,,12,400029.0,108342.0,,270.835364436078,,0.547516198704104,,0.212152258588544,,0
A82053,9,12,12,89701.0,21656.0,59499.0,241.424287354656,663.303642099865,0.514499445881049,0.466764147296593,0.0762375323236055,0.0191095648666364,0
A82055,12,7,12,87311.0,1023.0,40036.0,11.7167367227497,458.544742357778,0.401759530791789,0.509541412728544,0.266862170087977,0.027175542012189,0
A82062,12,12,12,76764.0,1122.0,61532.0,14.6162263561044,801.573654317128,0.478609625668449,0.500520054605734,0.131016042780749,0.0672820646167848,0
A82064,12,6,12,75256.0,761.0,35424.0,10.1121505262039,470.71329860742,0.515111695137976,0.518179765130985,0.109067017082786,0.0577292231255646,0
A82068,12,,12,56716.0,151.0,,2.66238803864871,,0.410596026490066,,0.165562913907285,,0
A82070,12,5,12,79619.0,733.0,23925.0,9.20634521910599,300.493600773685,0.366984993178718,0.461400208986416,0.263301500682128,0.125099268547544,0
A82071,5,12,12,49651.0,61.0,45789.0,1.22857545668768,922.21707518479,0.491803278688525,0.470855445631047,0.19672131147541,0.0716984428574548,0
A82072,12,12,12,88188.0,1423.0,60382.0,16.1359822198031,684.696330566517,0.426563598032326,0.509969858567123,0.20098383696416,0.0374449339207048,0
A82075,12,6,12,91449.0,729.0,51016.0,7.97165633303809,557.86285251889,0.392318244170096,0.446859808687471,0.223593964334705,0.130978516543829,0
A82608,12,,12,56380.0,1003.0,,17.7899964526428,,0.377866400797607,,0.275174476570289,,0
A82613,2,,12,12328.0,2.0,,0.162232316677482,,0.0,,0.5,,0
A82617,12,9,12,33580.0,4312.0,17476.0,128.40976771888,520.428826682549,0.575371057513915,0.548752574959945,0.109925788497217,0.0156786449988556,0
A82620,12,9,12,11845.0,85.0,6889.0,7.1760236386661,581.595609962009,0.258823529411765,0.545362171577878,0.364705882352941,0.0065321527072144,0
A82629,12,11,12,36014.0,1982.0,22722.0,55.0341533847948,630.921308380074,0.4313824419778,0.457134055100783,0.124621594349142,0.0226652583399349,0
A82631,12,7,12,45026.0,2384.0,22937.0,52.9471860702705,509.416781415182,0.509228187919463,0.42712647687143,0.141778523489933,0.0385403496533984,0
A82646,12,9,12,46184.0,721.0,29373.0,15.6114671747791,635.999480339511,0.53120665742025,0.538760085793075,0.0998613037447989,0.0448370952915943,0
A82647,12,9,12,39573.0,180.0,29568.0,4.54855583352286,747.176104920021,0.316666666666667,0.505174512987013,0.283333333333333,0.0554991883116883,0
A82650,7,9,12,35640.0,557.0,23192.0,15.628507295174,650.729517396184,0.357271095152603,0.503665056916178,0.305206463195691,0.082614694722318,0
A82651,12,5,12,59766.0,390.0,22081.0,6.52544925208312,369.457551116019,0.471794871794872,0.509578370544812,0.0769230769230769,0.0821067886418188,0
A82654,12,,12,94709.0,614.0,,6.48301639759685,,0.526058631921824,,0.0846905537459283,,0
A83001,12,3,12,189661.0,9865.0,43434.0,52.0138563015064,229.008599553941,0.397668525088697,0.475433991803656,0.21885453623923,0.137657134963393,0
A83003,12,12,12,110194.0,1193.0,70036.0,10.8263607818938,635.569994736555,0.512154233025985,0.486664001370724,0.103101424979044,0.0770460905819864,0
A83005,12,,12,146219.0,28458.0,,194.625869415055,,0.642209572000843,,0.24580082929229,,0
A83006,12,,12,103931.0,8712.0,,83.8248453300748,,0.590909090909091,,0.0514233241505969,,0
A83007,12,12,12,123141.0,4789.0,89385.0,38.8903776971114,725.875216215558,0.506995197327208,0.476343905576998,0.136980580496972,0.0284835263187336,0
A83008,12,,12,64625.0,2101.0,,32.5106382978723,,0.432175154688244,,0.217991432651119,,0
A83009,12,9,12,91836.0,3351.0,63977.0,36.4889585783353,696.644017596585,0.605789316621904,0.521562436500617,0.0644583706356312,0.108038826453257,0
A83010,12,9,12,158564.0,5251.0,85478.0,33.1159657929921,539.075704447416,0.504665777947058,0.450197711691897,0.098076556846315,0.0906783031891247,0
A83011,12,,12,397892.0,34052.0,,85.5810119328863,,0.650534476682721,,0.202102666510043,,0
A83012,12,,12,186795.0,5899.0,,31.5800744131267,,0.47974232920834,,0.132903882013901,,0
A83013,12,,12,160379.0,4023.0,,25.0843314897836,,0.501118568232662,,0.114342530449913,,0
A83014,12,,12,75696.0,2846.0,,37.5977594588882,,0.34574841883345,,0.327477160927618,,0
A83015,12,12,12,116530.0,598.0,116200.0,5.13172573586201,997.168111215996,0.555183946488294,0.494845094664372,0.3561872909699,0.0918674698795181,0
A83016,12,12,12,129669.0,1326.0,111116.0,10.2260370636004,856.92031248795,0.381598793363499,0.570844882825156,0.23604826546003,0.0176932214982541,0
A83018,12,12,12,200442.0,25934.0,128579.0,129.384061224693,641.477335089452,0.691177604688825,0.556218356030145,0.104457468959667,0.0129881240326959,0
A83020,12,5,12,162306.0,1435.0,66983.0,8.8413244119133,412.695772183407,0.460627177700348,0.491826284281086,0.10801393728223,0.191421704014451,0
A83021,12,12,12,192025.0,2280.0,214142.0,11.8734539773467,1115.17771123552,0.389035087719298,0.492406907566008,0.218421052631579,0.103337971999888,0
A83022,12,9,12,320086.0,12332.0,191500.0,38.5271458295583,598.276713133345,0.385987674343172,0.517874673629243,0.444858903665261,0.0946945169712794,0
A83023,12,12,12,150418.0,45213.0,94047.0,300.582377109123,625.237671023415,0.585694379934974,0.518868225461737,0.110432840112357,0.011015768711389,0
A83024,12,9,12,65846.0,1568.0,50432.0,23.8131397503265,765.908331561522,0.503826530612245,0.517984612944162,0.142219387755102,0.0218115482233503,0
A83025,12,12,12,164140.0,1745.0,174997.0,10.6311685146826,1066.14475447788,0.516332378223496,0.594393046737944,0.120916905444126,0.0931330251375738,0
A83026,12,9,12,128660.0,3134.0,70496.0,24.3587750660656,547.924762941085,0.535737077217613,0.561166591012256,0.115826419910657,0.0949273717657739,0
A83027,12,,12,91863.0,1037.0,,11.2885492526915,,0.539054966248795,,0.0993249758919961,,0
A83028,12,,12,112172.0,2563.0,,22.8488392825304,,0.556379243074522,,0.197034724931721,,0
A83029,12,9,12,63132.0,1359.0,40321.0,21.5263257935754,638.67769118672,0.47682119205298,0.520944421021304,0.154525386313466,0.0769326157585377,0
A83030,12,9,12,173885.0,3369.0,101568.0,19.3748741984645,584.110187767778,0.527456218462452,0.61226961247637,0.147224695755417,0.0090382797731569,0
A83031,12,12,12,141092.0,2898.0,101120.0,20.5397896408017,716.695489467865,0.505175983436853,0.468651107594937,0.104899930986888,0.104440268987342,0
A83032,12,,12,31486.0,155.0,,4.92282284189799,,0.503225806451613,,0.148387096774194,,0
A83033,12,12,12,122575.0,15343.0,93237.0,125.172343463186,760.652661635733,0.65221925307958,0.492208029001362,0.0133611418888092,0.0520823278312258,0
A83034,12,6,12,138388.0,2441.0,55842.0,17.6388126138104,403.517646038674,0.457189676362147,0.427706744027793,0.193363375665711,0.0408832061888901,0
A83035,12,,12,85986.0,15974.0,,185.77442839532,,0.860272943533241,,0.00181545010642294,,0
A83036,12,9,12,123650.0,24589.0,45023.0,198.859684593611,364.116457743631,0.595144170157387,0.517069053594829,0.155272682906991,0.0128378828598716,0
A83037,12,5,12,155678.0,23012.0,44197.0,147.817931885045,283.90010149154,0.54693203545976,0.452904043260855,0.294107422214497,0.101364345996335,0
A83038,12,4,12,74555.0,3548.0,18651.0,47.5890282341895,250.164308228824,0.545095828635851,0.529569460082569,0.0994926719278467,0.0529194145086054,0
A83040,12,12,12,147224.0,2727.0,106227.0,18.5227951964354,721.533173939032,0.418775210854419,0.497792463309705,0.18041804180418,0.0644563058356162,0
A83041,12,12,12,88108.0,7397.0,71335.0,83.953783992373,809.631361510873,0.463566310666486,0.51331043667204,0.0963904285521157,0.0473259970561435,0
A83043,12,9,12,32337.0,424.0,20199.0,13.1119151436435,624.640504685036,0.35377358490566,0.409327194415565,0.320754716981132,0.0283182335759196,0
A83044,12,12,12,99830.0,1938.0,79559.0,19.4130021035761,796.94480617049,0.464396284829721,0.574579871541875,0.205366357069143,0.032629872170339,0
A83045,12,12,12,178794.0,6702.0,116455.0,37.4844793449445,651.336174591989,0.513727245598329,0.519771585591001,0.101313040883318,0.0149156326478039,0
A83046,12,12,12,131948.0,576.0,108003.0,4.36535604935278,818.526995483069,0.295138888888889,0.440080368137922,0.345486111111111,0.0816829162152903,0
A83047,11,12,12,179313.0,8107.0,109501.0,45.2114459074356,610.669611238449,0.694338226224251,0.485100592688651,0.034538053533983,0.0496525145889079,0
A83048,12,9,12,75201.0,2876.0,31427.0,38.244172284943,417.906676772915,0.402642559109875,0.505838928310052,0.272600834492351,0.0387246635059026,0
A83049,12,12,12,197630.0,1369.0,137919.0,6.92708596872944,697.864696655366,0.519357195032871,0.552229932061572,0.149744338933528,0.070621161696358,0
A83050,12,,12,151694.0,2113.0,,13.9293577860693,,0.516327496450544,,0.101751064836725,,0
A83051,12,,12,137479.0,5154.0,,37.4893620116527,,0.383003492433062,,0.259022118742724,,0
A83052,12,3,12,103343.0,2552.0,21692.0,24.6944640662648,209.902944563251,0.342476489028213,0.522450673059192,0.327194357366771,0.0241563710123548,0
A83054,12,12,12,203347.0,20151.0,127044.0,99.0966180961608,624.764565004647,0.55138702793906,0.483289254116684,0.0621805369460573,0.0445042662384686,0
A83055,12,,12,61063.0,3546.0,,58.0711723957224,,0.52058657642414,,0.290186125211506,,0
A83057,12,9,12,218686.0,6056.0,144658.0,27.6926735136223,661.48724655442,0.460700132100396,0.511060570448921,0.145805812417437,0.076711968919797,0
A83060,12,9,12,34502.0,822.0,20007.0,23.8247058141557,579.879427279578,0.510948905109489,0.555955415604538,0.12287104622871,0.0060478832408657,0
A83061,12,6,12,44317.0,489.0,15281.0,11.0341403975901,344.811246248618,0.3640081799591,0.482167397421635,0.276073619631902,0.0164256265951181,0
A83066,12,,12,154043.0,2449.0,,15.8981583064469,,0.299714169048591,,0.391588403429971,,0
A83070,12,12,12,71078.0,1558.0,46630.0,21.9195813050452,656.039843552154,0.524390243902439,0.522238901994424,0.125802310654686,0.0307741797126314,0
A83071,12,12,12,56246.0,1154.0,43005.0,20.5170145432564,764.587704014508,0.471403812824957,0.514800604580863,0.162911611785095,0.07859551214975,0
A83072,12,9,12,49688.0,1068.0,34222.0,21.4941233295766,688.737723393978,0.289325842696629,0.524837823622231,0.391385767790262,0.113143591841505,0
A83073,12,9,12,63418.0,781.0,56722.0,12.3151155823268,894.414834904917,0.512163892445583,0.510560276435951,0.125480153649168,0.0104368675293537,0
A83074,12,1,12,143782.0,12908.0,8016.0,89.7747979580198,55.7510675884325,0.58204214440657,0.502994011976048,0.201812829253176,0.0385479041916168,0
A83075,12,12,12,99673.0,3016.0,73569.0,30.2589467558918,738.103598767971,0.457228116710875,0.483151871032636,0.198607427055703,0.0408596011907189,0
A83610,12,,12,42697.0,718.0,,16.8161697543153,,0.50974930362117,,0.101671309192201,,0
A83616,12,9,12,104118.0,1485.0,70678.0,14.2626635163949,678.825947482664,0.498989898989899,0.51652565154645,0.102356902356902,0.0513313902487337,0
A83617,12,,12,32178.0,259.0,,8.04897756230965,,0.33976833976834,,0.397683397683398,,0
A83618,12,12,12,92192.0,6549.0,78634.0,71.036532454009,852.937348143006,0.499923652466025,0.575984942900018,0.157581310123683,0.0118015107968563,0
A83619,12,9,12,40844.0,733.0,33886.0,17.9463323866419,829.644501028303,0.506139154160982,0.563123413799209,0.163710777626194,0.0240512305967066,0
A83622,12,9,12,21004.0,349.0,13692.0,16.6158826890116,651.875833174633,0.418338108882521,0.510005842827929,0.275071633237822,0.111817119485831,0
A83626,12,12,12,27631.0,120.0,29499.0,4.34294813796099,1067.60522601426,0.516666666666667,0.634292687887725,0.116666666666667,0.0538662327536527,0
A83627,12,12,12,79422.0,1501.0,58453.0,18.8990456044925,735.979955176148,0.508327781479014,0.51396848750278,0.116588940706196,0.0228217542298941,0
A83634,12,,12,33358.0,386.0,,11.571437136519,,0.481865284974093,,0.0854922279792746,,0
A83635,12,,12,55070.0,1946.0,,35.336844016706,,0.338643371017472,,0.33967112024666,,0
A83636,12,12,12,69511.0,14098.0,55496.0,202.816820359368,798.377235257729,0.649524755284438,0.465871414155975,0.00432685487303164,0.00700951419922157,0
A83637,12,9,12,49313.0,182.0,35604.0,3.69071036035123,722.000283900797,0.302197802197802,0.488063138973149,0.335164835164835,0.00820132569374228,0
A83641,12,,12,58388.0,1393.0,,23.857641981229,,0.458722182340273,,0.212491026561378,,0
A83644,12,9,12,42998.0,446.0,22195.0,10.3725754686264,516.186799386018,0.486547085201794,0.540256814597882,0.118834080717489,0.0123000675827889,0
A84002,12,,12,74255.0,1566.0,,21.0894889233048,,0.549808429118774,,0.0389527458492976,,0
A84005,12,10,12,154326.0,50090.0,61889.0,324.572657880072,401.027694620479,0.53545617887802,0.445394173439545,0.109023757236973,0.020762978881546,0
A84006,12,9,12,227382.0,46382.0,130767.0,203.982725105769,575.09829274085,0.515868224742357,0.520704764963638,0.255508602475098,0.027315760092378,0
A84007,12,,12,129851.0,30559.0,,235.338965429608,,0.586046663830623,,0.032134559376943,,0
A84008,12,9,12,53943.0,976.0,45971.0,18.0931724227425,852.214374432271,0.470286885245902,0.675317047703987,0.153688524590164,0.00611254921580997,0
A84009,12,12,12,323320.0,12930.0,327575.0,39.9913398490659,1013.16033650872,0.357153905645785,0.54323132107151,0.315003866976025,0.0727589101732428,0
A84011,12,9,12,104153.0,1197.0,57932.0,11.492707843269,556.220176087103,0.491228070175439,0.566543533798246,0.0868838763575606,0.0111855278602499,0
A84013,10,10,12,75766.0,19818.0,56939.0,261.56851358129,751.511231951007,0.433747098597235,0.508473980926957,0.239882934705823,0.0468747255835192,0
A84014,12,12,12,167382.0,4569.0,167876.0,27.296841954332,1002.95133287928,0.506675421317575,0.503431103910029,0.119938717443642,0.0567561771783936,0
A84016,12,12,12,82126.0,1852.0,63632.0,22.5507147553759,774.80943915447,0.452483801295896,0.539917022881569,0.151187904967603,0.0591526276087503,0
A84018,12,9,12,87699.0,882.0,61064.0,10.0571272192385,696.290721672995,0.300453514739229,0.448300144111097,0.360544217687075,0.0206340888248395,0
A84020,12,10,12,97082.0,18487.0,58618.0,190.42664963639,603.798850456315,0.469140477092011,0.468661503292504,0.211878617406826,0.0320038213518032,0
A84022,12,,12,146890.0,43900.0,,298.863094832868,,0.542255125284738,,0.112095671981777,,0
A84024,12,,12,125070.0,944.0,,7.54777324698169,,0.455508474576271,,0.127118644067797,,0
A84025,12,,12,65755.0,1815.0,,27.6024636909741,,0.564738292011019,,0.0550964187327824,,0
A84026,12,9,12,110411.0,3915.0,76182.0,35.4584235266414,689.985599260943,0.48301404853129,0.542398466829435,0.468710089399745,0.139980572838728,0
A84027,12,9,12,41274.0,1471.0,23801.0,35.6398701361632,576.658429035228,0.315431679129844,0.446745935044746,0.377294357579878,0.011848241670518,0
A84028,10,10,12,238865.0,106451.0,127658.0,445.653402549557,534.435769158311,0.527970615588393,0.47666421219195,0.0805159181219528,0.0187140641401244,0
A84029,12,,12,56210.0,6445.0,,114.65931328945,,0.602948021722265,,0.0617532971295578,,0
A84030,12,,12,139247.0,5556.0,,39.9003210123019,,0.583693304535637,,0.130849532037437,,0
A84031,12,12,12,131247.0,34505.0,88689.0,262.901247266604,675.741159797938,0.544153021301261,0.492033961370632,0.165686132444573,0.0444249004949881,0
A84033,12,,12,70575.0,600.0,,8.50159404888417,,0.435,,0.155,,0
A84034,12,12,12,67077.0,690.0,67374.0,10.2866854510488,1004.42774721589,0.489855072463768,0.489105589693353,0.0942028985507246,0.0552735476593345,0
A84035,12,6,12,71320.0,627.0,27778.0,8.79136287156478,389.48401570387,0.298245614035088,0.520555835553316,0.366826156299841,0.092843257253942,0
A84036,12,,12,593190.0,87145.0,,146.909084778907,,0.602857306787538,,0.0957255149463538,,0
A84037,12,9,12,72235.0,1175.0,49382.0,16.2663528760296,683.629819339655,0.362553191489362,0.519744036288526,0.245957446808511,0.0302539386821109,0
A84038,12,9,12,110029.0,11935.0,83483.0,108.471402993756,758.736333148534,0.596732299958106,0.654013391948061,0.0997067448680352,0.00834900518668471,0
A84039,12,9,12,86849.0,3226.0,59519.0,37.1449297055809,685.31589310182,0.500619962802232,0.568121104185218,0.116553006819591,0.0615097699894151,0
A84040,12,9,12,40447.0,596.0,26138.0,14.7353326575519,646.228397656192,0.397651006711409,0.544991965720407,0.214765100671141,0.0308745887214018,0
A84042,12,9,12,26074.0,206.0,18419.0,7.90059062667792,706.412518217381,0.330097087378641,0.547641022856833,0.296116504854369,0.00852380693848743,0
A84044,12,9,12,85533.0,7908.0,52227.0,92.4555434744485,610.60643260496,0.587885685381892,0.598789897945507,0.300075872534143,0.0109521894805369,0
A84045,12,,12,63250.0,1690.0,,26.7193675889328,,0.500591715976331,,0.0402366863905325,,0
A84047,12,,12,64812.0,1610.0,,24.8410788125656,,0.331055900621118,,0.300621118012422,,0
A84604,12,9,12,58866.0,414.0,30251.0,7.03292223014983,513.895967111745,0.36231884057971,0.555452712307031,0.3743961352657,0.00958645995173713,0
A84619,12,,12,52032.0,1772.0,,34.0559655596556,,0.533860045146727,,0.041196388261851,,0
A85001,12,9,12,89505.0,3010.0,68713.0,33.6294061784258,767.700128484442,0.512292358803987,0.688952599944697,0.103322259136213,0.0177695632558613,0
A85002,12,12,12,45540.0,739.0,45897.0,16.2274923144488,1007.83926218709,0.497970230040595,0.517027256683443,0.174560216508796,0.0625531080462775,0
A85004,12,12,12,120928.0,21668.0,67658.0,179.18100026462,559.489944429743,0.432019568026583,0.464379674243992,0.416558980985785,0.0664370806113098,0
A85005,12,9,12,215427.0,6544.0,155749.0,30.3768794069453,722.978085383912,0.567237163814181,0.486410827677866,0.186583129584352,0.131410153516234,0
A85006,7,12,12,174702.0,17479.0,119175.0,100.050371489737,682.16162379366,0.563476171405687,0.461271239773442,0.126323016190858,0.0872750157331655,0
A85007,12,12,12,105035.0,1960.0,100801.0,18.6604465178274,959.689627267101,0.480612244897959,0.501641848791183,0.1,0.0440670231446117,0
A85008,12,,12,183742.0,14050.0,,76.4659141622492,,0.256085409252669,,0.490320284697509,,0
A85009,12,12,12,77963.0,1783.0,78719.0,22.8698228646922,1009.69690750741,0.663488502523836,0.533644990408923,0.19910263600673,0.174303535359951,0
A85010,12,9,12,138266.0,3333.0,93608.0,24.1057092850014,677.013871812304,0.449444944494449,0.431811383642424,0.16951695169517,0.163233911631484,0
A85011,12,12,12,86282.0,2441.0,76293.0,28.2909529218145,884.228460165504,0.623924621056944,0.464315205851127,0.306841458418681,0.176556171601589,0
A85013,12,9,12,45500.0,219.0,29719.0,4.81318681318681,653.164835164835,0.424657534246575,0.526397254281773,0.164383561643836,0.0180019516134459,0
A85014,,6,12,242677.0,,100016.0,,412.136296393972,,0.436490161574148,,0.09961406175012,0
A85016,12,12,12,146869.0,3656.0,128894.0,24.8929317963627,877.612021597478,0.518326039387308,0.467857309106708,0.1277352297593,0.09701770447034,0
A85017,12,9,12,101831.0,476.0,67822.0,4.67441152497766,666.025080771082,0.361344537815126,0.470997611394533,0.247899159663866,0.061985786323022,0
A85018,12,5,12,57001.0,1517.0,23381.0,26.6135681830143,410.185786214277,0.533948582729071,0.617894871904538,0.1977587343441,0.016295282494333,0
A85019,12,12,12,126851.0,4844.0,93357.0,38.1865338073803,735.957934900001,0.515276630883567,0.571869276005013,0.0755573905862923,0.0348875820774018,0
A85020,12,6,12,187568.0,5329.0,70896.0,28.4110295999318,377.974921095283,0.487708763370238,0.497052019860077,0.119346969412648,0.119047619047619,0
A85021,12,4,12,54033.0,559.0,12038.0,10.3455295837729,222.789776617993,0.305903398926655,0.631334108655923,0.37567084078712,0.0130420335603921,0
A85024,12,12,12,30931.0,287.0,31640.0,9.2787171446122,1022.92198764993,0.494773519163763,0.527402022756005,0.160278745644599,0.00831226295828066,0
A85026,12,9,12,69195.0,3936.0,44517.0,56.8827227400824,643.355733795795,0.645833333333333,0.639957768942202,0.0830792682926829,0.0422759844553766,0
A85611,12,12,12,67175.0,2124.0,72123.0,31.6189058429475,1073.6583550428,0.524011299435028,0.587759799231868,0.149717514124294,0.064584113250974,0
A85614,12,12,12,100168.0,1159.0,63700.0,11.5705614567527,635.931634853446,0.372735116479724,0.499811616954474,0.201898188093184,0.0351805337519623,0
A85616,12,12,12,59937.0,806.0,56270.0,13.4474531591504,938.819093381384,0.358560794044665,0.515852141460814,0.299007444168734,0.0581837568864404,0
A85617,12,9,12,46646.0,1088.0,29068.0,23.3246151867255,623.161685889465,0.324448529411765,0.357988165680473,0.366727941176471,0.121232970964635,0
A86003,12,,12,508509.0,12363.0,,24.3122540604001,,0.542586750788643,,0.143007360672976,,0
A86004,12,9,12,173537.0,4986.0,107088.0,28.7316249560612,617.090303508762,0.620938628158845,0.6836620349619,0.167870036101083,0.0153985507246377,0
A86005,12,9,12,72132.0,1299.0,48127.0,18.0086508068541,667.207342095048,0.582755966127791,0.544953975938662,0.0700538876058507,0.01473185529952,0
A86006,12,5,12,69654.0,556.0,22118.0,7.98231257357797,317.540988313665,0.758992805755396,0.515779003526539,0.0215827338129496,0.0176326973505742,0
A86008,12,12,12,160120.0,3458.0,89397.0,21.5963027729203,558.31251561329,0.548582995951417,0.5606563978657,0.309138230190862,0.0158394576999228,0
A86010,12,6,12,128720.0,24993.0,43358.0,194.1656308266,336.839651957738,0.608410354899372,0.452857604133032,0.0267274836954347,0.0666082383873795,0
A86011,12,9,12,129266.0,12988.0,82940.0,100.474989556419,641.622700478084,0.600554357868802,0.510730648661683,0.0452725592854943,0.0404750421991801,0
A86012,12,12,12,149501.0,21594.0,74333.0,144.44050541468,497.207376539287,0.540381587478003,0.524733294768138,0.0788181902380291,0.0280629061116866,0
A86013,12,12,12,89780.0,4291.0,87755.0,47.7946090443306,977.444865226108,0.559543230016313,0.496256623554213,0.223957119552552,0.0950715058970999,0
A86016,12,9,12,113416.0,2857.0,87660.0,25.19044931932,772.906820907103,0.599929996499825,0.550570385580653,0.255862793139657,0.0601072324891627,0
A86017,12,12,12,140816.0,1526.0,144586.0,10.8368367230996,1026.77252584934,0.608125819134993,0.603536995283084,0.0661861074705111,0.0152366065870831,0
A86018,12,12,12,158610.0,38981.0,115266.0,245.766345123258,726.725931530168,0.647341012288038,0.490613016847986,0.0567969010543598,0.0301129561188902,0
A86020,9,9,12,327911.0,66568.0,131709.0,203.00630353968,401.660816502039,0.58385410407403,0.513768990729563,0.0883307294796298,0.021183062660866,0
A86021,12,12,12,120627.0,9950.0,84035.0,82.4856789939234,696.651661734106,0.556984924623116,0.568072826798358,0.0628140703517588,0.0141726661510085,0
A86022,12,12,12,101439.0,5559.0,89669.0,54.8014077425842,883.96967635722,0.59597049829106,0.616612207117287,0.161899622234215,0.0198619366782277,0
A86023,12,,12,124515.0,25495.0,,204.754447255351,,0.640125514806825,,0.22278878211414,,0
A86024,12,9,12,84383.0,3422.0,50742.0,40.553191993648,601.329651707097,0.470192869666861,0.510957392298293,0.102279368790181,0.0154901265224075,0
A86025,1,12,12,164878.0,2.0,108822.0,0.0121301811036039,660.015284028191,0.0,0.454191248093216,0.0,0.0396427193030821,0
A86026,12,12,12,90718.0,4285.0,83371.0,47.2342864701603,919.012764831676,0.572228704784131,0.614962037159204,0.117386231038506,0.0179318947835578,0
A86027,12,,12,261724.0,3535.0,,13.5065947333833,,0.463932107496464,,0.0953323903818953,,0
A86028,12,9,12,92659.0,3324.0,54558.0,35.8734715462071,588.804109692529,0.68531889290012,0.524102789691704,0.0201564380264741,0.070475457311485,0
A86029,12,7,12,244746.0,64764.0,52604.0,264.617194969479,214.933032613403,0.480205052189488,0.505113679568094,0.0683249953677969,0.0228309634248346,0
A86030,12,9,12,128379.0,2893.0,104786.0,22.5348382523621,816.223837231946,0.585551330798479,0.545368656118184,0.132388524023505,0.00797816502204493,0
A86031,12,9,12,130584.0,16101.0,58981.0,123.299944863077,451.670955094039,0.675237562884293,0.518845051796341,0.13620272032793,0.0123938217392042,0
A86033,12,5,12,97817.0,7057.0,23382.0,72.1449236840222,239.038203993171,0.727788011903075,0.52181164998717,0.0921071276746493,0.0772816696604225,0
A86037,12,9,12,101270.0,1714.0,65398.0,16.9250518416115,645.77861163227,0.397899649941657,0.488577632343497,0.16977829638273,0.0841921771307991,0
A86038,12,,12,74762.0,1223.0,,16.3585778871619,,0.55437448896157,,0.183156173344235,,0
A86040,12,12,12,79537.0,22196.0,92232.0,279.065089203767,1159.61125011001,0.574517931158767,0.498362824182496,0.162912236438998,0.0205134877266025,0
A86041,12,9,12,80394.0,1842.0,52870.0,22.9121576237033,657.636142000647,0.499457111834962,0.533308114242482,0.159609120521173,0.0109135615661055,0
A86601,12,9,12,108537.0,3084.0,66464.0,28.414273473562,612.362604457466,0.452334630350195,0.523817404910929,0.160181582360571,0.14771906596052,0
A87002,12,,12,242471.0,7059.0,,29.1127598764388,,0.559994333474996,,0.0356991075223119,,0
A87004,12,12,12,293438.0,5950.0,237755.0,20.2768557582862,810.239300976697,0.493613445378151,0.520207776913209,0.0991596638655462,0.0200794935963492,0
A87005,12,6,12,165115.0,1305.0,56506.0,7.90358235169427,342.22208763589,0.52183908045977,0.466605316249602,0.0758620689655172,0.0703111174034616,0
A87006,1,,2,5805.0,24.0,,4.1343669250646,,0.625,,0.166666666666667,,0
A87007,12,,12,213171.0,3061.0,,14.3593640786036,,0.501470107807906,,0.36687357072852,,0
A87008,12,12,12,108060.0,4796.0,73421.0,44.3827503238941,679.446603738664,0.380316930775646,0.514825458656243,0.26814011676397,0.0332193786518843,0
A87009,12,12,12,185424.0,4647.0,129882.0,25.0614807144706,700.459487444991,0.525285130191521,0.59042053556305,0.0946847428448461,0.0189171709705733,0
A87011,12,12,12,75873.0,1690.0,55206.0,22.2740632372517,727.610612470839,0.508284023668639,0.50510814041952,0.114792899408284,0.0381661413614462,0
A87012,12,12,12,89733.0,1161.0,101561.0,12.9383838721541,1131.81326825137,0.531438415159345,0.543171099142387,0.0895779500430663,0.0423981646498164,0
A87013,12,12,12,111992.0,2529.0,96661.0,22.5819701407243,863.106293306665,0.512455516014235,0.516195776993824,0.11427441676552,0.041154136621802,0
A87016,12,,12,154056.0,4780.0,,31.0276782468713,,0.477615062761506,,0.188284518828452,,0
A87017,12,9,12,80905.0,1857.0,62580.0,22.9528459304122,773.499783696928,0.506192784060312,0.547187599872164,0.13785675821217,0.0113774368807926,0
A87020,12,6,12,159785.0,1520.0,51292.0,9.51278280189004,321.006352285884,0.418421052631579,0.509689620213679,0.239473684210526,0.0447828121344459,0
A87022,12,,12,115338.0,3027.0,,26.2446028195391,,0.478691774033697,,0.414601916088537,,0
A87029,12,12,12,253478.0,9019.0,213221.0,35.580997167407,841.181483205643,0.521676460804967,0.49724933285183,0.111653176627121,0.118810998916617,0
